iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
0,"[152, 313]",-1.1333333333333333,0.7166666666666667,-0.8666666666666667,0.6083333333333334,0.0,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101001': 1, '100001': 6, '100010': 2, '101000': 1, '100000': 2, '000001': 7, '000010': 2, '001000': 2, '000000': 7}"
1,"[786, 297]",-1.4666666666666666,0.6333333333333333,-0.8666666666666667,1.0458333333333332,0.030303030303030304,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 1, '100101': 3, '101001': 1, '001100': 7, '010001': 2, '010000': 2, '001000': 1, '000100': 3, '100000': 2, '000010': 1, '000001': 1, '000000': 6}"
2,"[705, 643]",-3.1666666666666665,0.20833333333333337,-0.8666666666666667,1.1302083333333333,0.5454545454545454,0.5454545454545454,4.5,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 18, '101100': 2, '001001': 4, '001100': 3, '000010': 3, '001000': 0}"
3,"[333, 441]",-1.7333333333333334,0.5666666666666667,-0.8666666666666667,0.8083333333333333,0.09090909090909091,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 3, '101001': 1, '010001': 5, '101000': 2, '001100': 1, '100001': 3, '000100': 5, '001000': 5, '010000': 1, '000010': 4, '000000': 0}"
4,"[597, 739]",-2.9,0.275,-0.8666666666666667,0.6468750000000001,0.21212121212121213,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 7, '101100': 6, '001101': 8, '100101': 1, '001100': 1, '100100': 2, '010001': 1, '101000': 1, '100001': 1, '010000': 2, '000100': 0}"
5,"[239, 692]",-1.9333333333333333,0.5166666666666666,-0.8666666666666667,0.49583333333333335,0.0,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101100': 3, '001101': 4, '010001': 5, '000101': 2, '001100': 5, '001001': 1, '100100': 1, '100000': 4, '000001': 3, '010000': 1, '000100': 1, '000000': 0}"
6,"[302, 221]",-0.8666666666666667,0.7833333333333333,-0.8666666666666667,0.7333333333333333,0.030303030303030304,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 1, '100010': 3, '001001': 1, '000001': 7, '100000': 6, '001000': 1, '000000': 11}"
7,"[490, 138]",-1.1333333333333333,0.7166666666666667,-0.8666666666666667,0.9833333333333335,0.06060606060606061,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '101100': 1, '010001': 3, '000001': 3, '000100': 5, '010000': 3, '001000': 3, '000010': 3, '000000': 7}"
8,"[417, 455]",-2.0,0.5,-0.8666666666666667,0.25,0.0,0.5454545454545454,0.0,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'100101': 3, '101100': 1, '100100': 1, '100010': 6, '100001': 2, '001001': 4, '001100': 4, '000101': 4, '010001': 1, '001000': 2, '000010': 2}"
9,"[571, 576]",-2.9,0.275,-0.8666666666666667,1.146875,0.3333333333333333,0.5454545454545454,2.2,4.5,1.0280343357742965,0.5399553669327194,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 11, '101100': 1, '101001': 5, '001101': 4, '100101': 1, '001100': 1, '010001': 1, '100000': 5, '000001': 1}"
0,"[719, 669]",-3.0,0.25,-3.1666666666666665,0.5625,0.2727272727272727,0.2727272727272727,1.8,1.8,0.5312045491113486,0.9230387671003364,0.010756791856704034,0.0006332700496672505,0.009409227427381825,12,0.03633618354797363,6.0946738719940186,0.08893489837646484,6.219944953918457,"{'101101': 9, '101001': 5, '001101': 4, '101100': 2, '100101': 1, '001100': 2, '100001': 3, '100010': 1, '001001': 1, '000101': 1, '010001': 1, '001000': 0}"
1,"[668, 645]",-3.3333333333333335,0.16666666666666663,-3.1666666666666665,0.7083333333333333,0.5454545454545454,0.5454545454545454,6.0,6.0,0.4886692501366279,0.841907180493091,0.01948295775661041,0.0004641033183633685,0.004117514230773448,15,0.040947914123535156,5.828527212142944,0.0549769401550293,5.924452066421509,"{'101101': 18, '101100': 3, '001101': 1, '100010': 1, '010001': 2, '100001': 3, '001100': 2}"
2,"[660, 642]",-3.1666666666666665,0.20833333333333337,-3.3333333333333335,0.8802083333333333,0.48484848484848486,0.5454545454545454,2.6666666666666665,6.0,0.48826610743799415,0.8591675408370302,0.013846775690190879,0.0007836437123671814,0.003665544176198346,17,0.04914689064025879,5.815515041351318,0.09247994422912598,5.95714259147644,"{'101101': 16, '001101': 2, '101100': 2, '010001': 2, '001100': 6, '100001': 1, '010000': 1}"
3,"[658, 638]",-3.0,0.25,-3.3333333333333335,0.875,0.42424242424242425,0.5454545454545454,1.5555555555555556,6.0,0.5679463357709761,1.0251874424622642,0.020334829048289125,0.0005504295972887976,0.002873728776939811,17,0.05545210838317871,6.389595985412598,0.09786391258239746,6.542912006378174,"{'101101': 14, '101100': 1, '001101': 1, '100001': 4, '000101': 1, '001100': 9, '001001': 0}"
4,"[800, 771]",-2.2333333333333334,0.44166666666666665,-3.3333333333333335,0.6677083333333333,0.0,0.5454545454545454,0.0,6.0,0.45088946926987894,0.9884831859885863,0.01999749070552551,0.0007473400080320044,0.0053103762763778185,17,0.047887325286865234,5.740518808364868,0.11107397079467773,5.899481296539307,"{'001101': 3, '101001': 4, '100101': 6, '101100': 1, '101000': 2, '100100': 2, '001001': 2, '100010': 1, '001100': 3, '010000': 4, '000001': 1, '000000': 1}"
5,"[658, 629]",-3.466666666666667,0.1333333333333333,-3.3333333333333335,0.7958333333333334,0.6666666666666666,0.6666666666666666,5.5,6.0,0.4405139117245063,0.9988327422812092,0.031222143255572803,0.0007681655795725472,0.0043748031432659235,14,0.04659914970397949,5.836254119873047,0.08392691612243652,5.966780185699463,"{'101101': 22, '001101': 1, '100001': 4, '001100': 1, '100100': 1, '000100': 1}"
6,"[659, 615]",-3.066666666666667,0.23333333333333328,-3.466666666666667,0.9333333333333333,0.48484848484848486,0.6666666666666666,1.7777777777777777,6.0,0.4634085371262756,1.093943846298993,0.03171013198702676,0.0003668409978208168,0.0026286610644321094,12,0.04058504104614258,6.40514612197876,0.11353278160095215,6.559277057647705,"{'101101': 16, '101000': 1, '100001': 9, '001100': 3, '000101': 1, '101010': 0}"
7,"[647, 634]",-3.066666666666667,0.23333333333333328,-3.466666666666667,0.9958333333333332,0.48484848484848486,0.6666666666666666,5.333333333333333,6.0,0.48132516161069056,1.1961008378848297,0.031164035696118777,0.00047935739807200133,0.0026385995354172784,13,0.03815293312072754,5.7915050983428955,0.07833099365234375,5.907989978790283,"{'101101': 16, '101100': 1, '100010': 2, '000101': 1, '100001': 3, '001001': 3, '001100': 3, '000100': 1}"
8,"[654, 630]",-3.2333333333333334,0.19166666666666665,-3.466666666666667,0.7927083333333333,0.5151515151515151,0.6666666666666666,4.25,6.0,0.4902266407220175,1.2827680384803604,0.028318864099999973,0.0006071909202218689,0.004219557496692198,15,0.04160928726196289,5.679041862487793,0.08978509902954102,5.810436248779297,"{'101101': 17, '001101': 3, '100001': 2, '001100': 2, '001001': 4, '010001': 1, '100100': 1, '000010': 0}"
9,"[656, 628]",-3.033333333333333,0.2416666666666667,-3.466666666666667,0.9052083333333334,0.45454545454545453,0.6666666666666666,3.75,6.0,0.5055648946255277,1.388794977603734,0.02943680676067657,0.0007161408064301392,0.004951702049999122,13,0.03994393348693848,6.036305904388428,0.1056370735168457,6.181888103485107,"{'101101': 15, '001101': 1, '100001': 4, '100010': 1, '101000': 3, '001100': 2, '100100': 2, '001001': 2, '000010': 0}"
10,"[651, 635]",-3.933333333333333,0.01666666666666672,-3.466666666666667,0.12083333333333333,0.8787878787878788,0.8787878787878788,29.0,29.0,0.4871714743157719,1.3128548653205372,0.0844330460627223,0.0006918038398309288,0.004787343028527012,12,0.04093289375305176,5.686693906784058,0.10710310935974121,5.834729909896851,"{'101101': 29, '001100': 1}"
11,"[611, 651]",-3.033333333333333,0.2416666666666667,-3.933333333333333,1.7802083333333334,0.5454545454545454,0.8787878787878788,3.6,29.0,0.49716779900448466,1.402345675456004,0.08364413617068071,0.0001897360275100231,0.002546209620369358,16,0.04279971122741699,5.636730194091797,0.0946969985961914,5.774226903915405,"{'101101': 18, '001100': 5, '100001': 4, '101000': 1, '000010': 1, '100011': 1, '100110': 0}"
12,"[656, 613]",-2.966666666666667,0.2583333333333333,-3.933333333333333,1.0302083333333334,0.45454545454545453,0.8787878787878788,3.75,29.0,0.5116851316676309,1.4931587348604256,0.08666011609824258,0.0008238092116489685,0.008285438929839394,14,0.039617061614990234,5.587821006774902,0.07931113243103027,5.706749200820923,"{'101101': 15, '100001': 3, '100010': 4, '010001': 2, '001001': 1, '001100': 4, '000010': 1, '010000': 0}"
