iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
2,"[641, 597]",-3.230769230769231,0.1923076923076923,-3.3076923076923075,0.7295285359801488,0.46875,0.5,2.5,4.0,0.2625754799905533,0.9510578142283226,0.007630772153598447,0.0006195309546378807,0.006485710392190862,13,0.03553938865661621,6.026744604110718,0.07116222381591797,6.133446216583252,"{'101101': 15, '100101': 2, '100010': 6, '101000': 1, '100100': 1, '001100': 1}"
3,"[653, 615]",-3.230769230769231,0.1923076923076923,-3.3076923076923075,0.794044665012407,0.5,0.5,3.2,4.0,0.2822051164139572,0.9931000473736811,0.006529336411744258,0.0007657438426159435,0.004300530376326948,14,0.04164385795593262,5.9262800216674805,0.07054305076599121,6.038466930389404,"{'101101': 16, '000101': 4, '001100': 5, '010001': 1}"
4,"[620, 595]",-3.076923076923077,0.23076923076923073,-3.3076923076923075,0.7692307692307693,0.40625,0.5,1.8571428571428572,4.0,0.29967579165075947,1.059627043562641,0.013208285911552058,0.00037337814966953046,0.0028439819245669445,14,0.044222116470336914,5.588754177093506,0.08157491683959961,5.714551210403442,"{'101101': 13, '001101': 1, '101001': 1, '010001': 2, '001001': 2, '001100': 7, '100001': 0}"
5,"[673, 636]",-2.923076923076923,0.2692307692307693,-3.3076923076923075,0.7047146401985112,0.3125,0.5,1.0,4.0,0.29298089845876973,1.081756421247436,0.025732691288164796,0.00036340423577040315,0.0033674691454971513,10,0.029950380325317383,5.866858005523682,0.08589982986450195,5.9827094078063965,"{'101101': 10, '101001': 2, '001101': 2, '001100': 10, '010001': 2}"
6,"[614, 598]",-2.9615384615384617,0.2596153846153846,-3.3076923076923075,0.8052109181141439,0.375,0.5,1.3333333333333333,4.0,0.12190506611063429,1.0413077026138078,0.002612903596630532,0.0009198798518659592,0.0057343196467989025,11,0.03298211097717285,6.035804986953735,0.08752202987670898,6.156309127807617,"{'101101': 12, '101001': 1, '100001': 4, '001100': 9, '100010': 0}"
7,"[632, 637]",-2.8076923076923075,0.29807692307692313,-3.3076923076923075,0.7754342431761787,0.3125,0.5,1.1111111111111112,4.0,0.31170595228596565,1.1955850195651176,0.05970021609173103,0.0007902714118480302,0.003936945014594829,21,0.05699491500854492,5.601757764816284,0.10623526573181152,5.764987945556641,"{'101101': 10, '101100': 1, '001100': 9, '100001': 6}"
8,"[644, 581]",-2.9615384615384617,0.2596153846153846,-3.3076923076923075,0.7406947890818858,0.34375,0.5,1.0,4.0,0.3251569167817528,1.2741844239984588,0.06169461175064123,0.0006616407567579071,0.005662569330703475,13,0.03664088249206543,14.816647052764893,0.08689594268798828,14.940184831619263,"{'101101': 11, '001101': 1, '100101': 2, '001100': 11, '100001': 1, '000101': 0}"
9,"[595, 614]",-3.6153846153846154,0.09615384615384615,-3.3076923076923075,0.456575682382134,0.625,0.625,6.666666666666667,6.666666666666667,0.3208200136742897,1.266976693131415,0.09082459516888425,0.0007273214051103854,0.00524895045000772,14,0.038336992263793945,7.963963270187378,0.06859087944030762,8.07089114189148,"{'101101': 20, '001101': 2, '100001': 3, '001100': 1}"
10,"[547, 617]",-2.8461538461538463,0.28846153846153844,-3.6153846153846154,0.8188585607940445,0.3125,0.625,2.5,6.666666666666667,0.3391928118889158,1.2936277638277645,0.1065443889777955,0.0004813675882475483,0.003707572952723014,16,0.049192190170288086,6.7600390911102295,0.07459592819213867,6.8838279247283936,"{'101101': 10, '001101': 1, '100101': 1, '101001': 1, '000101': 4, '001100': 4, '100001': 3, '100010': 1, '100000': 1}"
11,"[800, 800]",-2.3461538461538463,0.41346153846153844,-3.6153846153846154,0.5124069478908189,0.0,0.625,0.0,6.666666666666667,0.3311119015080429,1.2446505288154315,0.10761116437143217,0.0006976727412085382,0.0031403375819566534,26,0.07769322395324707,5.861451864242554,0.08292913436889648,6.022074222564697,"{'101001': 5, '100101': 4, '101100': 2, '001101': 3, '001001': 1, '001100': 4, '000101': 1, '101000': 1, '100000': 3, '000010': 2}"
12,"[601, 611]",-3.6153846153846154,0.09615384615384615,-3.6153846153846154,0.456575682382134,0.625,0.625,5.0,6.666666666666667,0.3287003939776442,1.2409047445918548,0.12506521782254057,0.00020078476799412104,0.002507370008342828,18,0.053887128829956055,6.149396896362305,0.08331108093261719,6.286595106124878,"{'101101': 20, '001101': 2, '001100': 4}"
13,"[593, 611]",-3.3461538461538463,0.16346153846153844,-3.6153846153846154,0.705955334987593,0.53125,0.625,4.25,6.666666666666667,0.3288756045481536,1.2998558165448815,0.11751893946728693,0.0009563810818995856,0.004726955427710252,14,0.03855705261230469,6.4464311599731445,0.08742403984069824,6.572413206100464,"{'101101': 17, '101100': 1, '100001': 2, '000101': 2, '001100': 4}"
14,"[590, 609]",-2.8461538461538463,0.28846153846153844,-3.6153846153846154,0.7543424317617864,0.3125,0.625,1.4285714285714286,6.666666666666667,0.34246146942224653,1.3551814269942009,0.13449064049501588,0.0007187495141139855,0.0032704352218878045,13,0.040170907974243164,5.689123153686523,0.05734872817993164,5.786642789840698,"{'101101': 10, '001101': 1, '100101': 1, '100001': 4, '010001': 7, '000101': 2, '001100': 1}"
15,"[600, 616]",-3.076923076923077,0.23076923076923073,-3.6153846153846154,0.704714640198511,0.375,0.625,2.4,6.666666666666667,0.3470123291166465,1.4293986086899904,0.13067301108494445,0.0007609338576191653,0.004787779458139685,15,0.04297494888305664,5.685963869094849,0.07480907440185547,5.803749084472656,"{'101101': 12, '101001': 2, '100101': 2, '101000': 5, '100001': 2, '001100': 2, '010001': 1, '100010': 0}"
16,"[603, 614]",-3.8076923076923075,0.04807692307692313,-3.6153846153846154,0.13027295285359802,0.65625,0.65625,5.25,6.666666666666667,0.34680155764141996,1.3952492113022719,0.16240683163882932,0.000947426376127045,0.005049478139297311,13,0.03694295883178711,5.737464904785156,0.0987091064453125,5.873116970062256,"{'101101': 21, '101100': 4, '100101': 1, '001100': 0}"
17,"[592, 626]",-3.769230769230769,0.05769230769230771,-3.8076923076923075,0.3424317617866005,0.71875,0.71875,7.666666666666667,7.666666666666667,0.34812622335491894,1.4019507699094904,0.17855871225751702,0.0009224769460207673,0.0061388532050745005,11,0.03122401237487793,5.911059141159058,0.10761690139770508,6.049900054931641,"{'101101': 23, '100001': 3}"
18,"[580, 653]",-3.6153846153846154,0.09615384615384615,-3.8076923076923075,0.5210918114143922,0.65625,0.71875,4.2,7.666666666666667,0.3521927476443,1.4496636155297777,0.17904588409666455,0.000922910628456251,0.006241720815060772,13,0.035797119140625,6.134941816329956,0.10469293594360352,6.27543306350708,"{'101101': 21, '100001': 5}"
19,"[573, 684]",-3.230769230769231,0.1923076923076923,-3.8076923076923075,0.6004962779156328,0.40625,0.71875,4.333333333333333,7.666666666666667,0.35953778377950985,1.5088248412456144,0.17583443273476632,0.0004940612572801128,0.004244647414322862,12,0.034065961837768555,6.198435068130493,0.07282185554504395,6.305322885513306,"{'101101': 13, '101100': 3, '001101': 2, '101001': 1, '001100': 1, '100001': 3, '100100': 2, '001001': 1, '100010': 0}"
20,"[576, 661]",-3.5384615384615383,0.11538461538461542,-3.8076923076923075,0.531017369727047,0.59375,0.71875,6.333333333333333,7.666666666666667,0.3605583679241493,1.5635014097743036,0.17143777352728212,0.0005319280330870206,0.0032797610920385994,14,0.04113912582397461,5.666838884353638,0.08867788314819336,5.796656847000122,"{'101101': 19, '101100': 2, '000101': 1, '001001': 3, '100001': 1}"
21,"[573, 672]",-2.923076923076923,0.2692307692307693,-3.8076923076923075,0.7047146401985112,0.3125,0.71875,2.5,7.666666666666667,0.3666549966344041,1.606155575426715,0.18317731059138304,0.0005573082805304509,0.004292194919320716,13,0.038948774337768555,7.684231281280518,0.15853381156921387,7.8817138671875,"{'101101': 10, '001101': 4, '001001': 1, '100100': 4, '100001': 4, '000101': 2, '001100': 1, '100010': 0}"
22,"[581, 643]",-3.3846153846153846,0.15384615384615385,-3.8076923076923075,0.7146401985111662,0.5625,0.71875,6.0,7.666666666666667,0.36755293473866596,1.6681704867257139,0.177635384396868,0.0005892377699995834,0.003496128294957932,12,0.05489611625671387,5.946484088897705,0.1854708194732666,6.1868510246276855,"{'101101': 18, '010001': 2, '001100': 3, '100100': 1, '001001': 2, '100001': 0}"
23,"[579, 643]",-3.5,0.125,-3.8076923076923075,0.5967741935483871,0.59375,0.71875,6.333333333333333,7.666666666666667,0.36710814549080645,1.7218289090614467,0.17355599393695018,0.0006794517966097974,0.003963067863746342,12,0.03799796104431152,5.833763837814331,0.2992713451385498,6.171037912368774,"{'101101': 19, '101001': 1, '101000': 1, '001100': 3, '100001': 2, '001001': 0}"
24,"[577, 644]",-3.4615384615384617,0.13461538461538458,-3.8076923076923075,0.5955334987593053,0.5625,0.71875,9.0,9.0,0.3669595032319286,1.778331721714639,0.16910619885545858,0.0009934384724385487,0.004492742155908922,12,0.044267892837524414,6.014283895492554,0.26341819763183594,6.321969985961914,"{'101101': 18, '101100': 2, '100001': 2, '101000': 2, '001100': 2, '100100': 0}"
25,"[575, 644]",-3.4615384615384617,0.13461538461538458,-3.8076923076923075,0.6600496277915633,0.59375,0.71875,6.333333333333333,9.0,0.3667547345722605,1.8346631331025642,0.16491250818027794,0.000798645401256253,0.003579481748679365,12,0.07163405418395996,8.261720895767212,0.12266111373901367,8.456016063690186,"{'101101': 19, '000101': 2, '101000': 3, '001100': 2}"
26,"[574, 645]",-3.0,0.25,-3.8076923076923075,0.7741935483870968,0.375,0.71875,2.4,9.0,0.3735627616435117,1.8913557526809555,0.17301773469173123,0.0004495248007880074,0.003003022789089781,15,0.058483123779296875,5.671295881271362,0.14197206497192383,5.871752023696899,"{'101101': 12, '101100': 2, '001100': 5, '100001': 5, '010001': 1, '100010': 1}"
27,"[578, 643]",-3.0,0.25,-3.8076923076923075,0.8387096774193549,0.40625,0.71875,2.1666666666666665,9.0,0.379136982728008,1.9489277245261833,0.17975335630739595,0.0006462340712987807,0.004075043816793838,14,0.046949148178100586,6.007853984832764,0.15169382095336914,6.206496953964233,"{'101101': 13, '001001': 6, '010001': 3, '001100': 1, '101000': 1, '100010': 1, '000101': 1}"
28,"[582, 641]",-3.5,0.125,-3.8076923076923075,0.5967741935483871,0.59375,0.71875,9.5,9.5,0.3786103900728818,2.000168121229567,0.17722831240902276,0.0008755797919454938,0.0046258495860682265,14,0.056729793548583984,7.892987251281738,0.21489310264587402,8.164610147476196,"{'101101': 19, '001101': 1, '100001': 2, '000101': 2, '010001': 2, '001100': 0}"
29,"[580, 641]",-3.1923076923076925,0.20192307692307687,-3.8076923076923075,0.7754342431761786,0.46875,0.71875,3.0,9.5,0.3809491106633451,2.0648816281883926,0.17611072676042777,0.00033910668737812164,0.002983363959244431,15,0.056596994400024414,6.006556987762451,0.15992212295532227,6.223076105117798,"{'101101': 15, '001101': 1, '001100': 5, '100001': 2, '010001': 2, '001001': 1}"
30,"[581, 640]",-3.230769230769231,0.1923076923076923,-3.8076923076923075,0.7940446650124069,0.5,0.71875,4.0,9.5,0.38265908389873465,2.1296418805794746,0.17417989016229565,0.000693497736948843,0.003940813015273478,14,0.04918098449707031,6.042492866516113,0.36478209495544434,6.456455945968628,"{'101101': 16, '001100': 4, '100100': 1, '001001': 2, '100001': 3, '000101': 0}"
31,"[582, 640]",-3.230769230769231,0.1923076923076923,-3.8076923076923075,0.7295285359801489,0.46875,0.71875,2.142857142857143,9.5,0.3842300618119183,2.194464846140271,0.1723454732353699,0.0005383223286202542,0.0029519523501461225,13,0.05551481246948242,6.082529067993164,0.14393186569213867,6.281980037689209,"{'101101': 15, '001101': 1, '101100': 1, '100001': 7, '000101': 2, '001001': 0}"
32,"[582, 639]",-3.1923076923076925,0.20192307692307687,-3.8076923076923075,0.7754342431761786,0.46875,0.71875,3.75,9.5,0.38613267087466924,2.2595815314531698,0.17136585197170456,0.0007578933046276054,0.0027753464874205156,13,0.07976198196411133,5.697490930557251,0.13971495628356934,5.916967868804932,"{'101101': 15, '100101': 1, '001100': 3, '100001': 4, '100010': 2, '101000': 1, '010001': 0}"
33,"[583, 639]",-3.269230769230769,0.1826923076923077,-3.8076923076923075,0.7456575682382135,0.5,0.71875,2.6666666666666665,9.5,0.3870886160640211,2.323519221549485,0.16915826309532503,0.0008453241998326046,0.0045752526500490035,14,0.04657888412475586,5.688860177993774,0.12063074111938477,5.856069803237915,"{'101101': 16, '001101': 1, '001100': 6, '101000': 2, '000101': 1, '000010': 0}"
34,"[583, 638]",-3.3461538461538463,0.16346153846153844,-3.8076923076923075,0.576923076923077,0.46875,0.71875,3.0,9.5,0.3872808897064569,2.383888144883495,0.1666395936793681,0.00058745170113912,0.003453859397767837,14,0.05234503746032715,5.978708028793335,0.21793603897094727,6.248989105224609,"{'101101': 15, '101100': 5, '010001': 1, '100001': 3, '100100': 2, '001100': 0}"
35,"[583, 638]",-2.1153846153846154,0.47115384615384615,-3.8076923076923075,0.08560794044665011,0.0,0.71875,0.0,9.5,0.40475264268765654,2.2296576527696077,0.2567153073942376,0.000352008344438226,0.002600031763136639,13,0.054945945739746094,0.026875972747802734,0.23548579216003418,0.3173089027404785,"{'001101': 1, '101001': 2, '001100': 2, '001001': 5, '100001': 7, '010001': 2, '100100': 5, '101000': 2}"
36,"[591, 644]",-3.3076923076923075,0.17307692307692313,-3.8076923076923075,0.7593052109181142,0.53125,0.71875,3.4,9.5,0.4056580539930656,2.291710134482036,0.25370182823451626,0.000499990454240266,0.00421704084940114,12,0.0390009880065918,8.25855016708374,0.24298477172851562,8.540541172027588,"{'101101': 17, '001100': 5, '000101': 2, '100100': 2, '100010': 0}"
37,"[591, 644]",-2.1153846153846154,0.47115384615384615,-3.8076923076923075,0.08560794044665011,0.0,0.71875,0.0,9.5,0.4106581884395513,2.131405691773228,0.3261748492580861,0.0004946469519204349,0.004195445165434609,12,0.0494837760925293,0.0019621849060058594,0.09400415420532227,0.14545011520385742,"{'001101': 1, '101001': 2, '001100': 2, '001001': 5, '100001': 7, '010001': 2, '100100': 5, '101000': 2}"
38,"[594, 634]",-3.076923076923077,0.23076923076923073,-3.8076923076923075,0.8337468982630272,0.4375,0.71875,1.5555555555555556,9.5,0.41172914529187576,2.186850637560198,0.3255020341223879,0.0009459701202207959,0.006337777083683594,13,0.07394576072692871,6.087096214294434,0.14080405235290527,6.301846981048584,"{'101101': 14, '001100': 9, '100010': 2, '100001': 1}"
39,"[593, 633]",-3.923076923076923,0.019230769230769273,-3.8076923076923075,0.05955334987593052,0.75,0.75,24.0,24.0,0.4121519960120335,2.1732310246841298,0.3390015357686184,0.0009272242104951062,0.00672349567833232,12,0.042401790618896484,6.201151132583618,0.25031399726867676,6.493866920471191,"{'101101': 24, '001101': 1, '101100': 1, '001100': 0}"
40,"[594, 635]",-3.230769230769231,0.1923076923076923,-3.923076923076923,0.6650124069478908,0.4375,0.75,2.8,24.0,0.4128190412146556,2.2316877213216135,0.33625883486476277,0.0003532281554852177,0.0036056387663334897,12,0.060369253158569336,5.694438934326172,0.2119758129119873,5.9667840003967285,"{'101101': 14, '001101': 2, '101100': 2, '001100': 5, '100001': 3, '100100': 0}"
41,"[593, 634]",-3.076923076923077,0.23076923076923073,-3.923076923076923,0.7692307692307692,0.40625,0.75,2.1666666666666665,24.0,0.413915111819924,2.284684077258945,0.3360943482150128,0.0005247924964695629,0.004257650759442144,12,0.03632211685180664,5.831872940063477,0.9926509857177734,6.860846042633057,"{'101101': 13, '101100': 1, '100101': 1, '001100': 6, '101000': 2, '100100': 2, '100001': 1, '100010': 0}"
42,"[593, 633]",-2.1153846153846154,0.47115384615384615,-3.923076923076923,0.08560794044665011,0.0,0.75,0.0,24.0,0.42081238784966474,2.1329101343884855,0.3948204357265112,0.0006232777386454653,0.003958716706603675,12,0.0637822151184082,0.004669904708862305,0.3934190273284912,0.4618711471557617,"{'001101': 1, '101001': 2, '001100': 2, '001001': 5, '100001': 7, '010001': 2, '100100': 5, '101000': 2}"
43,"[597, 642]",-3.230769230769231,0.1923076923076923,-3.923076923076923,0.6650124069478909,0.4375,0.75,3.5,24.0,0.4215425390747833,2.188400143227728,0.3919818516978045,0.000748709749024374,0.006643239377302436,13,0.04454207420349121,5.876024007797241,0.22177410125732422,6.142341136932373,"{'101101': 14, '001101': 3, '101100': 1, '100001': 4, '010001': 1, '001001': 2, '001100': 1}"
44,"[596, 642]",-3.076923076923077,0.23076923076923073,-3.923076923076923,0.7047146401985112,0.375,0.75,1.7142857142857142,24.0,0.42182846856761114,2.2395362561075163,0.3910237758746471,0.0007546143399368648,0.006326011319353699,13,0.07265567779541016,5.771806001663208,0.325681209564209,6.170142889022827,"{'101101': 12, '001101': 3, '101100': 1, '100001': 7, '010001': 3, '100100': 0}"
45,"[596, 639]",-3.6153846153846154,0.09615384615384615,-3.923076923076923,0.5210918114143921,0.65625,0.75,10.5,24.0,0.4233932072917128,2.274753530662539,0.3918295787059924,0.0008811023332811106,0.008648952159660429,11,0.03888702392578125,6.065204858779907,0.4493093490600586,6.553401231765747,"{'101101': 21, '100001': 2, '101000': 1, '001100': 2}"
46,"[597, 643]",-3.269230769230769,0.1826923076923077,-3.923076923076923,0.7456575682382135,0.5,0.75,5.333333333333333,24.0,0.42416143860008804,2.329823817927218,0.38918292599783827,0.0006765721562065777,0.0063195714397991645,13,0.04381084442138672,8.044301986694336,0.17153310775756836,8.259646892547607,"{'101101': 16, '101100': 1, '100001': 2, '000101': 2, '100100': 1, '001001': 1, '001100': 3, '010000': 0}"
47,"[597, 643]",-2.1153846153846154,0.47115384615384615,-3.923076923076923,0.08560794044665011,0.0,0.75,0.0,24.0,0.42424831675673813,2.1920867429509077,0.43722172332658626,0.0009327828024468406,0.006686531024723785,14,0.07570528984069824,0.0033838748931884766,0.11559605598449707,0.1946852207183838,"{'001101': 1, '101001': 2, '001100': 2, '001001': 5, '100001': 7, '010001': 2, '100100': 5, '101000': 2}"
48,"[596, 633]",-3.4615384615384617,0.13461538461538458,-3.923076923076923,0.5955334987593052,0.5625,0.75,9.0,24.0,0.4244976672093552,2.239648746052279,0.43507524108830214,0.0005719193340484227,0.005525038087047746,12,0.056962013244628906,8.084558010101318,0.16822195053100586,8.309743165969849,"{'101101': 18, '101100': 1, '001101': 1, '000101': 1, '001001': 2, '101000': 1, '010001': 1, '001100': 1}"
49,"[596, 632]",-3.6923076923076925,0.07692307692307687,-3.923076923076923,0.4367245657568239,0.6875,0.75,7.333333333333333,24.0,0.4246772210726093,2.2679554381016924,0.4367916218872316,0.0008616865398491405,0.007186993233003328,12,0.06983590126037598,5.684943914413452,0.28800415992736816,6.042784929275513,"{'101101': 22, '100010': 3, '001100': 1}"
50,"[597, 631]",-3.5384615384615383,0.11538461538461542,-3.923076923076923,0.5955334987593052,0.625,0.75,4.0,24.0,0.4245778680935938,2.311231542305063,0.43541736626264765,0.00027523950144733774,0.0038562900386938013,12,0.0484309196472168,6.0302581787109375,0.17786383628845215,6.2565529346466064,"{'101101': 20, '000101': 1, '001100': 5}"
51,"[597, 629]",-3.8076923076923075,0.04807692307692313,-3.923076923076923,0.25930521091811415,0.71875,0.75,23.0,24.0,0.4238697446386899,2.3274557122348583,0.43941703187740533,0.0008204674390320648,0.005998009108178398,12,0.05329108238220215,6.169204950332642,0.37731313705444336,6.5998101234436035,"{'101101': 23, '001101': 1, '010001': 1, '001100': 1}"
52,"[598, 627]",-3.0,0.25,-3.923076923076923,0.8387096774193549,0.40625,0.75,2.6,24.0,0.4251591301059428,2.366098401727662,0.4407322092340273,0.00047263842128820554,0.005202282589988509,13,0.052021026611328125,5.798856973648071,0.35985875129699707,6.2107367515563965,"{'101101': 13, '001100': 5, '100010': 2, '010001': 5, '100100': 1}"
53,"[597, 628]",-3.8461538461538463,0.038461538461538436,-3.923076923076923,0.23821339950372208,0.75,0.75,24.0,24.0,0.4240275674543239,2.3781628354013074,0.4453417637677306,0.0005047939035914781,0.006113304449509103,11,0.04363298416137695,6.064938068389893,0.9549310207366943,7.063502073287964,"{'101101': 24, '101000': 1, '001001': 1}"
54,"[598, 626]",-2.8846153846153846,0.27884615384615385,-3.923076923076923,0.7307692307692306,0.3125,0.75,1.6666666666666667,24.0,0.4261479702086755,2.403823775699072,0.4497263201121928,0.000963117781937918,0.0060861018858341855,15,0.05246710777282715,8.230386018753052,0.4887230396270752,8.771576166152954,"{'101101': 10, '001101': 1, '101100': 2, '001100': 6, '101000': 4, '000101': 2, '010001': 1}"
55,"[598, 628]",-3.3076923076923075,0.17307692307692313,-3.923076923076923,0.694789081885856,0.5,0.75,4.0,24.0,0.4260877001773697,2.454153025674649,0.447376255933363,0.0005472268551652878,0.00448400392120474,13,0.044223785400390625,5.787830114364624,0.2047741413116455,6.03682804107666,"{'101101': 16, '101001': 1, '100101': 1, '100001': 3, '001100': 4, '101000': 1}"
56,"[597, 627]",-3.230769230769231,0.1923076923076923,-3.923076923076923,0.6650124069478909,0.4375,0.75,2.8,24.0,0.42626319877803587,2.5036736193136497,0.44550229805293434,0.0008511028840764464,0.005755117910597682,14,0.060920000076293945,5.978454113006592,0.3887197971343994,6.428093910217285,"{'101101': 14, '101100': 2, '001101': 1, '101001': 1, '100001': 5, '000101': 2, '001100': 1}"
57,"[597, 626]",-3.730769230769231,0.06730769230769229,-3.923076923076923,0.29404466501240695,0.65625,0.75,10.5,24.0,0.42472313218071744,2.5302172919901293,0.4470206290297464,0.0007356638275529708,0.005202682564783068,13,0.06934499740600586,5.851569175720215,0.16187691688537598,6.082792282104492,"{'101101': 21, '001101': 2, '101100': 1, '010001': 2}"
58,"[597, 623]",-3.1538461538461537,0.21153846153846156,-3.923076923076923,0.8188585607940446,0.4375,0.75,4.666666666666667,24.0,0.4254363742855498,2.5762939208741256,0.4461351487617555,0.0005208491038664574,0.005422890812442938,11,0.037320852279663086,5.748300790786743,0.16734933853149414,5.952971696853638,"{'101101': 14, '001101': 2, '101100': 1, '100001': 3, '100010': 1, '000101': 1, '101000': 2, '001100': 1, '000010': 1}"
59,"[597, 624]",-3.6153846153846154,0.09615384615384615,-3.923076923076923,0.5210918114143922,0.65625,0.75,4.2,24.0,0.4237674420739219,2.6143106773766274,0.4455191764987491,0.0008289292445424151,0.005887477308672423,15,0.06720089912414551,6.038316011428833,0.27744507789611816,6.382962942123413,"{'101101': 21, '100001': 5, '001100': 0}"
60,"[597, 621]",-3.269230769230769,0.1826923076923077,-3.923076923076923,0.7456575682382135,0.5,0.75,2.6666666666666665,24.0,0.4237417239889498,2.663543018943398,0.44368545188402814,0.00019759854773289404,0.0025932548246623685,13,0.06111311912536621,6.371165037155151,0.4732489585876465,6.9055280685424805,"{'101101': 16, '001101': 1, '010001': 6, '001100': 2, '100010': 1}"
61,"[596, 620]",-3.576923076923077,0.10576923076923073,-3.923076923076923,0.5272952853598015,0.625,0.75,6.666666666666667,24.0,0.4214497244932803,2.705079486992802,0.442451376534431,0.0009677756351974325,0.005878766338038804,11,0.06994318962097168,5.9223878383636475,0.25864124298095703,6.250973224639893,"{'101101': 20, '001101': 1, '001100': 3, '100001': 2}"
