iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
0,"[388, 608, 444, 564]",-2.8137254901960786,0.29656862745098034,-2.892156862745098,0.5886228008990158,0.19291338582677164,0.19291338582677164,1.4411764705882353,1.4411764705882353,223.15528057595733,1.0223025389415998,9.999999999999997e-06,8.961711544389157e-05,0.00974877592821245,42,0.3430290222167969,6.190487861633301,0.07800507545471191,6.611522912979126,"{'101101': 49, '101001': 8, '001101': 23, '101100': 34, '100101': 13, '101000': 12, '100001': 11, '100010': 11, '001100': 13, '000101': 11, '010001': 4, '001001': 2, '100100': 3, '001000': 10}"
1,"[780, 316, 188, 240]",-2.857843137254902,0.2855392156862745,-2.892156862745098,0.12204526079206385,0.011811023622047244,0.19291338582677164,0.0,1.4411764705882353,231.41470391676407,0.9791281315900612,9.999999999999997e-06,0.00015112620531454742,0.008007216691718267,21,0.15494489669799805,5.875789165496826,0.051103830337524414,6.081837892532349,"{'101101': 3, '101100': 67, '100101': 37, '001101': 46, '101001': 19, '100001': 19, '000101': 2, '101000': 3, '100100': 3, '100010': 5}"
2,"[748, 356, 124, 208]",-3.0245098039215685,0.24387254901960786,-2.892156862745098,0.3591994109896923,0.1889763779527559,0.19291338582677164,1.170731707317073,1.4411764705882353,275.560231981233,1.0624793234309773,9.999999999999997e-06,0.0001460184674886101,0.009141770642150352,30,0.2164630889892578,5.820428133010864,0.041998863220214844,6.078890085220337,"{'101101': 48, '001101': 25, '100101': 28, '101100': 41, '101001': 19, '100100': 6, '001100': 15, '100001': 22}"
3,"[768, 364, 100, 140]",-2.838235294117647,0.2904411764705882,-3.0245098039215685,0.6864101371774005,0.2874015748031496,0.2874015748031496,2.1470588235294117,2.1470588235294117,232.96414278511656,0.9802089335496313,9.999999999999997e-06,0.00032490445488210273,0.009214919630893338,40,0.27657508850097656,5.836042881011963,0.05816984176635742,6.170788764953613,"{'101101': 73, '101100': 18, '001101': 7, '001100': 34, '101000': 17, '100001': 25, '000101': 12, '100010': 16, '100100': 2}"
4,"[728, 340, 100, 284]",-2.9411764705882355,0.2647058823529411,-3.0245098039215685,0.2501743780516159,0.10236220472440945,0.2874015748031496,0.0,2.1470588235294117,222.3817385971834,0.9255068330600417,9.999999999999997e-06,0.00023854935456984807,0.009240958651148662,34,0.2384178638458252,5.878661155700684,0.07981371879577637,6.196892738342285,"{'101101': 26, '101100': 37, '100101': 26, '001101': 49, '101001': 28, '100001': 10, '001001': 1, '100010': 13, '001100': 7, '010001': 7}"
5,"[748, 384, 100, 228]",-2.9607843137254903,0.2598039215686274,-3.0245098039215685,0.3149655118964583,0.14173228346456693,0.2874015748031496,0.0,2.1470588235294117,225.16036226745638,0.9448371949976779,9.999999999999997e-06,0.0002583281588996715,0.009570196281502845,39,0.26674485206604004,5.639634847640991,0.04455900192260742,5.950938701629639,"{'101101': 36, '101100': 43, '001101': 44, '101001': 12, '100101': 25, '100010': 15, '100001': 28, '001001': 1, '001100': 0}"
6,"[696, 296, 100, 204]",-2.985294117647059,0.2536764705882353,-3.0245098039215685,0.7468611950709136,0.3661417322834646,0.3661417322834646,2.2142857142857144,2.2142857142857144,242.80997248444427,0.9736423531005647,0.000764942455507583,0.0003718265340589664,0.009516906111997481,32,0.22271728515625,7.050073862075806,0.05399799346923828,7.32679009437561,"{'101101': 93, '101100': 10, '101001': 1, '001101': 4, '100010': 6, '100001': 23, '010001': 16, '101000': 9, '001100': 42}"
7,"[712, 344, 120, 212]",-3.0294117647058822,0.24264705882352944,-3.0245098039215685,0.505231341548477,0.2637795275590551,0.3661417322834646,1.9142857142857144,2.2142857142857144,253.54551751871446,1.0092162948644166,0.0005214858453371171,0.0002000508663831434,0.008043816599011195,47,0.3215148448944092,6.035543203353882,0.04694867134094238,6.404006719589233,"{'101101': 67, '100101': 9, '101100': 35, '001101': 22, '101001': 10, '100001': 14, '010001': 15, '000101': 6, '001100': 26}"
8,"[380, 504, 448, 640]",-2.5980392156862746,0.35049019607843135,-3.0294117647058822,0.5732775323568162,0.1889763779527559,0.3661417322834646,1.5,2.2142857142857144,249.96309205788097,1.019692213750687,0.000574626677126279,0.0005565073245720891,0.009599095238264355,31,0.21463704109191895,5.868224143981934,0.07468104362487793,6.1575422286987305,"{'101101': 48, '101100': 14, '001101': 12, '010001': 31, '001100': 32, '100100': 8, '101000': 16, '100010': 27, '001001': 8, '100001': 8}"
9,"[740, 324, 104, 216]",-3.0098039215686274,0.24754901960784315,-3.0294117647058822,0.49794621405874606,0.25196850393700787,0.3661417322834646,2.064516129032258,2.2142857142857144,271.6070787598801,1.1001085495292333,0.0009120203645406101,0.00020107058051916334,0.009513166841599299,41,0.2914440631866455,7.521476745605469,0.0463411808013916,7.859261989593506,"{'101101': 64, '001101': 31, '101100': 31, '100101': 13, '101001': 3, '001100': 19, '100001': 19, '010001': 12, '100010': 8, '000101': 4}"
10,"[100, 100, 880, 828]",-2.200980392156863,0.44975490196078427,-3.0294117647058822,0.8488529799271488,0.11811023622047244,0.3661417322834646,1.3043478260869565,2.2142857142857144,262.8786915732827,1.0558466580067376,0.0008823595531771371,0.00010073341461029907,0.00915517372978359,42,0.278364896774292,5.745224952697754,0.06200814247131348,6.085598945617676,"{'101101': 30, '100101': 10, '101001': 23, '101100': 1, '001101': 5, '100010': 13, '100001': 20, '001001': 16, '101000': 8, '100100': 13, '010001': 5, '000101': 5, '000010': 13, '001000': 12, '010000': 10, '000100': 8, '000001': 4, '100000': 5, '000000': 3}"
11,"[364, 616, 548, 492]",-2.5392156862745097,0.3651960784313726,-3.0294117647058822,1.0145702549794622,0.17716535433070865,0.3661417322834646,1.7307692307692308,2.2142857142857144,254.4444881074511,1.0514168373430222,0.0009426588761968414,0.0007055238694985704,0.009085802352517951,39,0.25922322273254395,5.91775369644165,0.041947126388549805,6.218924045562744,"{'101101': 45, '100101': 9, '001101': 18, '101001': 26, '101100': 22, '000101': 5, '100010': 6, '100100': 3, '001100': 2, '100001': 7, '010001': 6, '001001': 3, '001000': 21, '000100': 15, '010000': 9, '000010': 2, '000001': 2, '000000': 3}"
12,"[716, 344, 124, 208]",-3.0686274509803924,0.2328431372549019,-3.0294117647058822,0.5258467023172905,0.29133858267716534,0.3661417322834646,2.3125,2.3125,259.18534267096675,1.103304350406009,0.001836352120378002,0.0005123262934037214,0.009028595380522026,36,0.25988292694091797,5.749891757965088,0.06051301956176758,6.070287704467773,"{'101101': 74, '101100': 21, '100101': 10, '001101': 32, '101001': 7, '010001': 13, '001001': 3, '001100': 20, '000101': 4, '100001': 20}"
13,"[696, 352, 140, 200]",-2.9558823529411766,0.26102941176470584,-3.0686274509803924,0.5083120204603582,0.23622047244094488,0.3661417322834646,1.6666666666666667,2.3125,257.4429954752832,1.1290694877780707,0.0034786162951101814,0.0008401014763987047,0.003982839233590381,41,0.2791128158569336,5.915194988250732,0.050401926040649414,6.244709730148315,"{'101101': 60, '101100': 36, '001101': 27, '101001': 7, '100101': 5, '010001': 5, '001100': 20, '101000': 11, '100001': 22, '000101': 4, '100010': 3, '001001': 4}"
14,"[1000, 100, 100, 1000]",-1.8970588235294117,0.5257352941176471,-3.0686274509803924,0.7147756335735876,0.047244094488188976,0.3661417322834646,0.0,2.3125,257.6791958488131,1.0925466026018091,0.0033424048157587915,0.0005287595027325428,0.008447078170234105,44,0.29039597511291504,5.6078760623931885,0.05977010726928711,5.958043098449707,"{'101101': 12, '001101': 22, '101100': 19, '101001': 2, '100101': 2, '001001': 3, '100010': 20, '010001': 19, '100001': 7, '101000': 1, '001100': 3, '000101': 2, '100100': 2, '001000': 39, '000100': 17, '000010': 18, '010000': 16}"
15,"[1000, 100, 1000, 100]",-1.8872549019607843,0.5281862745098039,-3.0686274509803924,0.45220103851817406,0.0,0.3661417322834646,0.0,2.3125,256.6939523145646,1.0529691794415863,0.0032246573294168225,0.000780469961920192,0.008459006009511506,44,0.2904393672943115,7.87359094619751,0.04471087455749512,8.208741188049316,"{'101100': 17, '001101': 10, '101001': 10, '100101': 10, '001100': 14, '100001': 40, '010001': 13, '100010': 18, '101000': 1, '001001': 1, '010000': 29, '000010': 41}"
16,"[1000, 1000, 1000, 100]",-1.8235294117647058,0.5441176470588236,-3.0686274509803924,0.9788421297372704,0.07086614173228346,0.3661417322834646,0.0,2.3125,258.6307373792001,1.0232910209566148,0.003134387835388647,0.0009114675934800636,0.007761404243497743,56,0.35551929473876953,6.057145833969116,0.04175591468811035,6.454421043395996,"{'101101': 18, '101100': 3, '101001': 12, '100101': 8, '001101': 5, '010001': 35, '000101': 2, '100010': 31, '001100': 13, '100001': 2, '100100': 2, '000100': 5, '010000': 9, '100000': 16, '000010': 5, '000001': 7, '001000': 4, '000000': 27}"
17,"[716, 340, 100, 216]",-3.1029411764705883,0.22426470588235292,-3.0686274509803924,0.5487677284352478,0.3188976377952756,0.3661417322834646,2.6129032258064515,2.6129032258064515,252.99099930241948,1.0520417344355861,0.004205701297691048,0.0009115735668210892,0.002190744137809769,63,0.41022801399230957,5.749239921569824,0.07591009140014648,6.23537802696228,"{'101101': 81, '001101': 20, '101100': 31, '101001': 8, '100101': 4, '100001': 27, '101000': 10, '100010': 10, '010001': 9, '001100': 4}"
18,"[100, 1000, 336, 1000]",-1.9656862745098038,0.508578431372549,-3.1029411764705883,1.2441098969231958,0.1220472440944882,0.3661417322834646,1.2916666666666667,2.6129032258064515,249.12558973886016,1.0077199138997752,0.004096494414604002,0.00016193095755726023,0.009742027431766838,55,0.3734090328216553,5.815299034118652,0.0543670654296875,6.243075132369995,"{'101101': 31, '100101': 15, '101001': 13, '001101': 3, '101100': 6, '100001': 21, '100100': 5, '001100': 19, '000101': 3, '001001': 4, '100010': 1, '101000': 1, '100000': 13, '000010': 14, '001000': 9, '000100': 5, '000001': 10, '010000': 7, '000000': 24}"
19,"[100, 1000, 1000, 100]",-2.0833333333333335,0.47916666666666663,-3.1029411764705883,1.1525032938076418,0.03937007874015748,0.3661417322834646,0.0,2.6129032258064515,245.26099854871765,0.9671892158453368,0.0041110703622233265,0.0010057060874437715,0.005893080601260691,53,0.3526611328125,5.624773740768433,0.04742312431335449,6.024857997894287,"{'101101': 10, '100101': 28, '101100': 21, '001101': 13, '101001': 30, '000101': 2, '001100': 17, '010001': 7, '001001': 2, '100100': 2, '100001': 4, '101000': 1, '100010': 5, '000100': 10, '100000': 1, '000010': 7, '001000': 9, '000001': 1, '010000': 1, '000000': 33}"
20,"[1000, 100, 1000, 1000]",-1.8725490196078431,0.5318627450980392,-3.1029411764705883,0.9750445632798574,0.05905511811023622,0.3661417322834646,0.0,2.6129032258064515,245.00860213862578,0.9362312670622656,0.004068012610895984,0.0008241767962588459,0.006398427604535884,45,0.29777097702026367,5.858648777008057,0.07042884826660156,6.226849794387817,"{'101101': 15, '100101': 6, '101100': 27, '001101': 12, '101001': 9, '101000': 1, '100001': 13, '001100': 19, '100010': 1, '000101': 3, '010001': 1, '000010': 8, '000100': 24, '001000': 43, '000001': 2, '100000': 2, '010000': 5, '000000': 13}"
21,"[100, 100, 100, 1000]",-2.7401960784313726,0.31495098039215685,-3.1029411764705883,0.5740331705804852,0.1968503937007874,0.3661417322834646,1.3157894736842106,2.6129032258064515,242.48678806155212,0.9397971345927435,0.004133560276334254,0.0006756297418228298,0.00628837365216423,50,0.3403949737548828,5.485018968582153,0.46296000480651855,6.288373947143555,"{'101101': 50, '101100': 12, '001101': 24, '101001': 6, '100101': 12, '100010': 25, '001100': 25, '010001': 38, '001001': 2, '101000': 2, '100001': 4, '100100': 1, '000010': 3}"
22,"[100, 100, 324, 1000]",-2.642156862745098,0.3394607843137255,-3.1029411764705883,0.5173021777881112,0.07874015748031496,0.3661417322834646,0.0,2.6129032258064515,247.2500360119508,0.9495199309019471,0.004412005886718695,0.0009824771163736447,0.009923434952002097,44,0.35335493087768555,5.858957767486572,0.7972011566162109,7.009516000747681,"{'101101': 20, '001101': 55, '101100': 58, '101000': 8, '100010': 9, '001001': 3, '010001': 14, '000101': 6, '100100': 6, '100001': 1, '001100': 2, '001000': 22}"
23,"[100, 324, 100, 1000]",-2.3284313725490198,0.41789215686274506,-3.1029411764705883,0.44662094086646525,0.09448818897637795,0.3661417322834646,0.0,2.6129032258064515,245.7242125621452,0.9466521026428371,0.0045197371726849326,0.0005962691320677471,0.004471118370282734,49,0.3824901580810547,5.708443880081177,1.1259479522705078,7.216881990432739,"{'101101': 24, '001101': 11, '101100': 9, '100101': 5, '101001': 4, '000101': 16, '100001': 69, '001001': 14, '101000': 10, '100100': 11, '010001': 16, '100010': 2, '001100': 3, '000100': 7, '100000': 3}"
24,"[316, 100, 116, 1000]",-2.2401960784313726,0.43995098039215685,-3.1029411764705883,0.37640471208246146,0.0,0.3661417322834646,0.0,2.6129032258064515,242.62328992572247,0.943364959880186,0.004567702804139133,0.0009524684792781176,0.009399979383454616,50,0.4051821231842041,7.804239988327026,0.5904591083526611,8.799881219863892,"{'101100': 39, '001101': 30, '100101': 5, '101001': 4, '101000': 8, '000101': 7, '001100': 38, '010001': 11, '100010': 14, '001001': 8, '100100': 6, '100001': 5, '000010': 18, '010000': 11}"
25,"[1000, 1000, 100, 1000]",-1.9068627450980393,0.5232843137254901,-3.1029411764705883,0.7242307990389831,0.08267716535433071,0.3661417322834646,0.0,2.6129032258064515,243.38909296396184,0.921247718133701,0.004563923251466185,0.0005376107458561128,0.0030227884291102783,65,0.4565589427947998,6.189431190490723,0.7447338104248047,7.390725135803223,"{'101101': 21, '001101': 13, '101100': 5, '101001': 2, '001100': 24, '100010': 8, '010001': 9, '000101': 10, '001001': 6, '100001': 14, '100100': 4, '101000': 7, '100000': 15, '000010': 38, '000100': 3, '001000': 6, '010000': 19}"
26,"[1000, 100, 100, 216]",-2.0049019607843137,0.4987745098039216,-3.1029411764705883,0.9209292412617224,0.12992125984251968,0.3661417322834646,0.0,2.6129032258064515,237.63182874305426,0.9071965623659033,0.004215487907704021,0.0004644906969123578,0.009915433221916502,48,0.41381216049194336,5.666204929351807,1.5206940174102783,7.600715160369873,"{'101101': 33, '101001': 3, '100101': 1, '001101': 1, '101100': 2, '100001': 64, '101000': 1, '001100': 7, '100010': 12, '000101': 4, '010001': 8, '001001': 2, '100100': 5, '000100': 26, '001000': 23, '010000': 1, '000000': 11}"
27,"[100, 316, 560, 848]",-3.3088235294117645,0.17279411764705888,-3.1029411764705883,0.6780399906998373,0.5,0.5,2.4423076923076925,2.6129032258064515,237.42234238008257,0.9821569135623729,0.003899873388399879,0.00041141569316448,0.007918974613074024,52,0.4035172462463379,6.280507802963257,0.9312288761138916,7.615255117416382,"{'101101': 127, '101001': 7, '100101': 3, '001101': 1, '101100': 2, '100001': 52, '001100': 12}"
28,"[100, 324, 556, 856]",-3.1666666666666665,0.20833333333333337,-3.3088235294117645,0.7602108036890645,0.4566929133858268,0.5,1.5466666666666666,2.6129032258064515,265.3525223265816,1.0355193179125515,0.008974718061027233,0.0009975244465395068,0.0056007985840177315,30,0.2999241352081299,5.6527698040008545,1.1992568969726562,7.151950836181641,"{'101101': 116, '100101': 3, '101001': 3, '100001': 75, '001100': 7}"
29,"[100, 280, 564, 812]",-3.2892156862745097,0.17769607843137258,-3.3088235294117645,0.6479694644656281,0.47244094488188976,0.5,3.5294117647058822,3.5294117647058822,280.1514636982667,1.0646377730380134,0.008192209913868593,0.0008379469940499236,0.005124241642581431,36,0.36638307571411133,5.881974935531616,0.6469640731811523,6.89532208442688,"{'101101': 120, '100101': 12, '101001': 9, '101100': 1, '001101': 1, '100001': 34, '001001': 10, '101000': 7, '001100': 10}"
