iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
10,"[287, 132, 288, 228, 111, 282, 258, 258, 156, 247]",-1.375,0.65625,-0.645,1.2484939759036144,0.044,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 11, '101001': 10, '001101': 1, '100101': 15, '101100': 4, '101000': 8, '100010': 10, '010001': 14, '100100': 8, '100001': 3, '001100': 4, '000101': 3, '001001': 1, '010000': 13, '000010': 10, '000001': 8, '100000': 8, '000000': 69}"
11,"[364, 342, 222, 196, 186, 133, 170, 229, 182, 243]",-1.155,0.7112499999999999,-0.645,1.7035943775100402,0.024,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 6, '100101': 19, '101001': 10, '010001': 7, '100010': 19, '100100': 10, '101000': 6, '000101': 7, '100001': 6, '001001': 4, '000010': 7, '010000': 7, '000100': 2, '100000': 7, '000001': 7, '001000': 4, '000000': 56, '101010': 5, '010101': 1, '100011': 6, '110001': 4}"
12,"[311, 153, 310, 335, 324, 338, 138, 140, 355, 319]",-1.28,0.6799999999999999,-0.645,0.756305220883534,0.008,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '001101': 10, '100101': 15, '101100': 2, '101001': 2, '000101': 2, '100001': 18, '001100': 4, '010001': 3, '100010': 4, '000010': 25, '001000': 15, '010000': 40, '000100': 18, '100000': 1, '000000': 39}"
13,"[338, 181, 133, 168, 305, 257, 205, 235, 176, 336]",-1.995,0.50125,-0.645,0.6224698795180723,0.008,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '100101': 32, '101001': 25, '101100': 3, '010001': 31, '100010': 15, '000101': 7, '101000': 10, '001001': 8, '001100': 4, '100100': 7, '100001': 2, '100000': 11, '000100': 11, '001000': 9, '000010': 6, '000001': 4, '010000': 2, '000000': 11}"
14,"[160, 295, 202, 248, 332, 192, 350, 109, 260, 173]",-1.81,0.5475,-0.645,0.468995983935743,0.012,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 3, '001101': 8, '101100': 22, '101001': 1, '100101': 3, '001100': 13, '100010': 15, '100001': 41, '101000': 3, '010001': 11, '001001': 2, '000010': 17, '010000': 25, '000100': 16, '001000': 14, '100000': 6}"
15,"[116, 306, 121, 340, 347, 318, 331, 218, 151, 163]",-1.07,0.7324999999999999,-0.645,0.6466666666666667,0.008,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '001101': 4, '101100': 5, '100101': 1, '001100': 29, '010001': 6, '100010': 6, '100001': 3, '101000': 1, '001001': 1, '000100': 3, '000001': 42, '100000': 36, '010000': 2, '000010': 1, '000000': 58}"
16,"[285, 263, 145, 188, 200, 271, 147, 274, 311, 210]",-0.695,0.82625,-0.645,0.43532128514056234,0.0,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'100101': 1, '101001': 2, '101100': 4, '001101': 1, '001100': 6, '101000': 1, '001001': 1, '100001': 1, '000001': 29, '100000': 37, '000010': 10, '010000': 14, '000100': 4, '001000': 3, '000000': 86}"
17,"[236, 362, 321, 269, 357, 121, 297, 361, 123, 351]",-1.22,0.6950000000000001,-0.645,0.9972690763052208,0.04,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 10, '101001': 4, '100101': 6, '101100': 2, '001101': 8, '101000': 2, '001100': 3, '010001': 8, '100010': 8, '100001': 7, '100100': 1, '000101': 2, '010000': 20, '001000': 6, '000010': 33, '000001': 13, '100000': 5, '000100': 5, '000000': 57}"
18,"[317, 120, 345, 211, 232, 187, 244, 336, 232, 150]",-1.825,0.54375,-0.645,0.40512048192771083,0.008,0.22,0.0,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '101001': 4, '101100': 7, '100101': 3, '001101': 16, '101000': 11, '100001': 30, '001100': 2, '100100': 6, '000101': 10, '100010': 13, '001001': 19, '010001': 8, '010000': 38, '000010': 31, '000100': 0}"
19,"[105, 176, 327, 233, 177, 168, 316, 192, 335, 116]",-2.44,0.39,-0.645,0.7521285140562248,0.144,0.22,1.3333333333333333,1.4102564102564104,1.0460421711272896,136.0252762067028,1.0534187932299749e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 36, '101100': 27, '101001': 3, '001101': 16, '100101': 3, '100010': 13, '000101': 9, '010001': 25, '100001': 14, '001001': 9, '001100': 3, '101000': 5, '100100': 4, '001000': 17, '100000': 8, '010000': 8}"
0,"[132, 184, 260, 140, 216, 224, 276, 136, 268, 280]",-2.58,0.355,-2.565,0.782008032128514,0.172,0.172,1.9545454545454546,1.9545454545454546,157.20076392045922,0.9283599769096664,9.999999999999997e-06,0.00047821703313457984,0.00905394374613297,48,4.709323883056641,6.151575565338135,0.32028794288635254,11.181188583374023,"{'101101': 43, '001101': 18, '101100': 10, '101001': 22, '100101': 10, '100100': 7, '100001': 21, '100010': 16, '001001': 2, '001100': 6, '010001': 13, '101000': 1, '000101': 1, '001000': 7, '100000': 8, '000001': 10, '000100': 5}"
1,"[132, 184, 256, 128, 216, 228, 280, 124, 268, 296]",-2.745,0.31375,-2.58,0.7469678714859438,0.224,0.224,2.8,2.8,174.58869515814857,0.8791717044422254,0.01703562354228516,0.00020812529595964043,0.009034831527666026,69,8.121745347976685,6.139077186584473,0.365384578704834,14.626208305358887,"{'101101': 56, '101001': 14, '100101': 18, '001101': 15, '101100': 8, '100001': 20, '100010': 17, '010001': 16, '100100': 6, '001100': 4, '000101': 2, '101000': 5, '001001': 1, '000001': 17, '000100': 1}"
2,"[108, 172, 252, 108, 220, 216, 288, 116, 260, 308]",-2.965,0.25875000000000004,-2.745,0.7660843373493976,0.272,0.272,1.9428571428571428,2.8,171.28108221848876,0.8226713222605101,9.999999999999997e-06,0.0006839100643177479,0.009813344570598539,63,5.785753488540649,6.480828046798706,0.36763978004455566,12.634223461151123,"{'101101': 68, '101001': 27, '100101': 35, '001101': 10, '101100': 9, '001100': 7, '010001': 14, '100100': 1, '100001': 3, '100010': 2, '001000': 5, '100000': 19, '000100': 0}"
3,"[104, 168, 236, 100, 212, 208, 304, 100, 268, 336]",-2.885,0.27875000000000005,-2.965,1.1660843373493976,0.368,0.368,2.6285714285714286,2.8,167.25433496221066,0.7271223010251903,9.999999999999997e-06,0.00014794307718332176,0.009696667240089257,101,9.693824291229248,6.204977989196777,0.3641841411590576,16.262988567352295,"{'101101': 92, '001101': 5, '101100': 13, '101001': 11, '100101': 7, '010001': 14, '100010': 12, '001001': 3, '000001': 35, '100000': 8}"
4,"[100, 172, 260, 100, 236, 228, 280, 100, 240, 316]",-2.545,0.36375,-2.965,0.9622289156626507,0.164,0.368,1.1388888888888888,2.8,198.14539068878818,0.7635044164912151,0.028800159444302195,0.0002681923185515924,0.009880585046742229,104,9.935537099838257,6.20648455619812,0.31136536598205566,16.453388214111328,"{'101101': 41, '101100': 8, '100101': 36, '101001': 27, '001101': 10, '100010': 8, '010001': 11, '100001': 2, '001100': 2, '000101': 1, '000001': 27, '100000': 27}"
5,"[100, 156, 232, 104, 196, 184, 308, 132, 288, 312]",-2.88,0.28,-2.965,0.952289156626506,0.3,0.368,3.260869565217391,3.260869565217391,213.2912618476508,0.7440167490682589,0.028474522492806267,0.0008274512689981675,0.009182002784629174,65,5.919357538223267,6.296014785766602,0.35741448402404785,12.57278823852539,"{'101101': 75, '101001': 21, '100101': 11, '101100': 11, '001101': 16, '100010': 2, '100001': 4, '101000': 3, '001001': 5, '010001': 3, '001100': 10, '000101': 5, '100100': 1, '100000': 23, '000001': 10}"
6,"[100, 160, 236, 104, 196, 188, 312, 128, 288, 320]",-2.94,0.265,-2.965,1.1457028112449799,0.384,0.384,2.526315789473684,3.260869565217391,209.13613055567313,0.7163986513987745,0.020190722923695097,0.0008215276350140189,0.008502175312825001,89,8.039377212524414,6.025766134262085,0.47348785400390625,14.5386323928833,"{'101101': 96, '101100': 8, '101001': 13, '100101': 6, '001101': 10, '100010': 5, '001100': 7, '100100': 2, '101000': 6, '010001': 6, '100000': 38, '000001': 3}"
7,"[100, 164, 240, 100, 196, 192, 312, 128, 288, 320]",-3.06,0.235,-2.965,0.8565461847389558,0.352,0.384,3.52,3.52,131.44852732576658,0.6725534525627076,0.0015589815378354787,0.0009943808568289544,0.007822933971521347,75,6.8241846561431885,6.2057204246521,0.22982501983642578,13.259747505187988,"{'101101': 88, '101100': 10, '101001': 13, '100101': 25, '001101': 13, '100010': 9, '010001': 11, '001100': 4, '001001': 1, '100001': 1, '100000': 16, '000001': 9}"
8,"[100, 200, 276, 100, 188, 220, 324, 132, 296, 312]",-2.995,0.25125,-3.06,0.8634337349397591,0.392,0.392,3.769230769230769,3.769230769230769,226.37997069528853,0.7226084750073624,0.0171427545184937,0.0004820747703442511,0.009969342683928848,104,9.550787210464478,6.032315015792847,0.2583632469177246,15.841466665267944,"{'101101': 98, '101001': 2, '101100': 6, '100101': 1, '001101': 3, '001001': 6, '010001': 17, '100010': 14, '100001': 26, '001100': 14, '101000': 2, '000101': 2, '000001': 9}"
9,"[100, 180, 264, 100, 180, 196, 336, 132, 308, 328]",-3.175,0.20625000000000004,-3.06,1.1842369477911647,0.528,0.528,3.8823529411764706,3.8823529411764706,247.72422338295664,0.7725610389337979,0.01677290010838278,0.0009667137434788447,0.006385683315632178,84,7.68684196472168,6.14259672164917,0.4010021686553955,14.23044204711914,"{'101101': 132, '100101': 2, '001101': 2, '101100': 2, '101001': 1, '001100': 6, '100100': 2, '100010': 4, '100001': 8, '010001': 5, '100000': 34, '000001': 2}"
10,"[100, 176, 280, 100, 168, 184, 360, 132, 328, 344]",-3.175,0.20625000000000004,-3.175,0.9914658634538153,0.484,0.528,5.260869565217392,5.260869565217392,262.8389773401775,0.796262612231849,0.015037083023887104,0.0009205257385045247,0.007951903599100122,75,6.705418825149536,8.708211183547974,0.4673182964324951,15.8809494972229,"{'101101': 121, '101001': 12, '100101': 4, '100100': 2, '100010': 10, '001100': 13, '010001': 4, '000101': 3, '001001': 2, '100001': 5, '101000': 1, '100000': 23}"
11,"[100, 176, 284, 100, 164, 184, 368, 132, 336, 348]",-3.065,0.23375,-3.175,0.9323493975903613,0.412,0.528,5.15,5.260869565217392,257.73554999726844,0.763584748042811,0.014103793599042142,0.0009188425303531432,0.009589270867166275,72,6.627572536468506,6.094805955886841,0.30719995498657227,13.029579877853394,"{'101101': 103, '101001': 14, '100101': 13, '100010': 13, '010001': 6, '001100': 17, '001001': 3, '100100': 1, '100001': 9, '101000': 1, '100000': 20}"
12,"[100, 184, 280, 100, 168, 180, 352, 136, 316, 348]",-2.855,0.28625,-3.175,1.2883333333333333,0.416,0.528,2.736842105263158,5.260869565217392,272.79290242216354,0.8036670278959376,0.021214848048721716,0.0009875571307703715,0.00802496485860247,87,8.397692680358887,6.202208995819092,0.3968813419342041,14.996783971786499,"{'101101': 104, '101001': 3, '100101': 4, '010001': 9, '100100': 2, '001100': 16, '100001': 9, '101000': 2, '100010': 6, '000101': 1, '100000': 38, '000001': 6}"
13,"[100, 148, 268, 100, 176, 212, 368, 120, 356, 316]",-2.58,0.355,-3.175,1.095261044176707,0.268,0.528,2.4814814814814814,5.260869565217392,275.1048947086513,0.8223143475335944,0.031990829354956535,0.0009525413781129576,0.00951978243599083,81,7.582366466522217,6.812632322311401,0.5444345474243164,14.939435005187988,"{'101101': 67, '101001': 16, '100101': 8, '101100': 3, '101000': 6, '001100': 12, '001001': 7, '100100': 3, '100010': 8, '000101': 5, '100001': 4, '010001': 16, '100000': 27, '000100': 8, '000001': 10}"
14,"[100, 204, 268, 100, 164, 148, 332, 152, 288, 356]",-3.255,0.18625000000000003,-3.175,0.6505823293172691,0.424,0.528,6.625,6.625,295.4343495351889,0.8958214777127416,0.029357580403368062,0.0009409816763708071,0.009479706725904709,90,8.075512886047363,6.287696123123169,0.2270338535308838,14.590244054794312,"{'101101': 106, '101100': 12, '101001': 16, '100101': 13, '001101': 5, '001100': 14, '100001': 12, '010001': 8, '100010': 7, '100000': 7}"
15,"[100, 212, 264, 100, 152, 128, 328, 160, 280, 368]",-2.95,0.26249999999999996,-3.255,0.6726907630522089,0.252,0.528,1.7027027027027026,6.625,281.51181813698645,0.8195329187068245,0.03190170057438305,0.0007338370409512496,0.009119053451102215,98,8.789222240447998,6.351130485534668,0.3282582759857178,15.468612432479858,"{'101101': 63, '100101': 37, '101001': 36, '101100': 3, '001101': 4, '100001': 31, '010001': 5, '100100': 2, '001100': 1, '100010': 2, '001000': 13, '100000': 3}"
16,"[100, 196, 280, 100, 196, 152, 340, 168, 288, 352]",-3.22,0.19499999999999995,-3.255,0.8285943775100402,0.468,0.528,4.5,6.625,289.19500496423126,0.8438764400512525,0.03001887587504958,0.0009345856462218934,0.00878434439992191,104,9.513701438903809,6.170642614364624,0.36728978157043457,16.05163550376892,"{'101101': 117, '101001': 12, '100101': 5, '001101': 3, '101100': 3, '001100': 11, '100001': 26, '010001': 4, '001001': 2, '100010': 4, '100000': 13}"
17,"[100, 196, 284, 100, 204, 148, 344, 180, 288, 356]",-3.385,0.15375000000000005,-3.255,0.5998192771084337,0.512,0.528,3.3684210526315788,6.625,297.33208683114225,0.8867371402366763,0.028845691178858334,0.000989702531831434,0.007532580077120734,94,8.483232975006104,6.933047533035278,0.390425443649292,15.80670714378357,"{'101101': 128, '001101': 9, '101001': 2, '100101': 5, '101100': 5, '100001': 38, '001100': 5, '100010': 3, '010001': 3, '101000': 1, '000101': 1, '001000': 0}"
18,"[100, 184, 288, 100, 232, 140, 352, 208, 292, 368]",-3.16,0.20999999999999996,-3.385,0.7344578313253013,0.424,0.528,3.212121212121212,6.625,298.8018094711674,0.8723318832153281,0.028344696042885816,0.0008974366315411724,0.007559707730642992,89,8.090410709381104,6.342406988143921,0.31488513946533203,14.747704267501831,"{'101101': 106, '101001': 15, '100101': 7, '101100': 2, '100001': 33, '001100': 14, '010001': 9, '100010': 8, '000101': 2, '000010': 1, '001000': 1, '000001': 2, '000100': 0}"
19,"[100, 200, 316, 100, 220, 128, 340, 176, 300, 352]",-3.4,0.15000000000000002,-3.385,0.5783132530120481,0.512,0.528,2.782608695652174,6.625,307.0666115765945,0.900881090133092,0.02752903737046964,0.0009580926194052889,0.009830584226914381,111,10.318462610244751,6.217834711074829,0.3632512092590332,16.899549961090088,"{'101101': 128, '101001': 12, '100101': 7, '101100': 3, '001101': 2, '100001': 46, '010001': 2}"
