iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
12,"[284, 308, 308, 156, 344, 100, 332, 176, 132, 140]",-3.2941176470588234,0.3411764705882353,-3.4558823529411766,0.4361776331085795,0.023622047244094488,0.04330708661417323,0.0,1.2222222222222223,61.72120275603031,1.0406055789706035,9.999999999999997e-06,0.0007912338058149845,0.006386914635907347,73,0.9430191516876221,8.320235013961792,0.06726288795471191,9.330517053604126,"{'10100100101': 6, '10001000101': 3, '10001001100': 5, '10100100100': 10, '10001010001': 4, '10100010001': 6, '00110001100': 5, '00110010001': 4, '10100000101': 5, '00110000101': 12, '10100001100': 10, '00100100101': 7, '10100100001': 3, '10000100101': 2, '00110000001': 6, '00110000010': 8, '00100100001': 5, '10000100100': 11, '10000100010': 2, '10001000001': 5, '00100001100': 7, '00100010001': 5, '10000100001': 4, '01000010001': 3, '10000001100': 5, '00100000101': 1, '00001001100': 2, '00110010000': 1, '00010001100': 3, '00110000100': 2, '10100000001': 1, '10001000100': 1, '10000000101': 1, '00100100100': 10, '00010010001': 3, '01000001100': 1, '00000100101': 1, '10001000010': 2, '10100000010': 2, '01000100100': 1, '00001000101': 1, '10100000000': 1, '10000100000': 5, '00100100000': 7, '00001001000': 4, '01000010000': 3, '00000100100': 2, '00110000000': 3, '00001000010': 2, '00000100001': 1}"
13,"[264, 312, 312, 156, 328, 100, 316, 192, 140, 132]",-3.299019607843137,0.34019607843137256,-3.4558823529411766,0.3982600945516546,0.007874015748031496,0.04330708661417323,0.0,1.2222222222222223,58.274552183152295,1.0798917873081195,9.999999999999997e-06,0.0008800023014566289,0.005278486695538767,89,1.1163933277130127,8.544079780578613,0.07067394256591797,9.731147050857544,"{'10100100101': 2, '10001000101': 9, '10100000101': 7, '10100010001': 8, '10100001100': 7, '00110010001': 10, '10000100101': 9, '10001010001': 4, '10100100001': 7, '10100100100': 6, '10001001100': 7, '00110001100': 3, '00100100101': 1, '00110000101': 3, '10100100010': 2, '01000100101': 1, '01000100010': 3, '01000010001': 1, '10100000100': 2, '00001001100': 2, '00110000100': 5, '00100001100': 6, '00100100001': 6, '00000100101': 2, '10000100001': 5, '10001000100': 5, '01000100001': 4, '10000010001': 2, '00110010000': 3, '10000001100': 7, '01000001100': 4, '00110000001': 3, '00010010001': 3, '00100100100': 2, '10001000010': 2, '10001001000': 4, '10100010000': 5, '00100010001': 3, '10001000001': 4, '10100000010': 3, '10100001000': 2, '10000100100': 1, '01000000101': 1, '00110001000': 1, '10000100000': 3, '01000000010': 3, '00110000000': 4, '00010000010': 2, '00100000100': 6, '10001000000': 2, '00000010001': 1, '00100100000': 1, '00010001000': 2, '10000010000': 3, '00010010000': 0}"
14,"[260, 288, 316, 156, 344, 116, 336, 200, 136, 132]",-3.2401960784313726,0.35196078431372546,-3.4558823529411766,0.5819383089204062,0.031496062992125984,0.04330708661417323,0.0,1.2222222222222223,54.04885206123614,1.058951532187128,9.999999999999997e-06,0.0009100552593330209,0.007492988378866373,83,1.0780088901519775,8.445892095565796,0.05335712432861328,9.577258110046387,"{'10100100101': 8, '10001000101': 7, '10100100100': 7, '10001001100': 6, '00110001100': 9, '10100000101': 7, '10100010001': 8, '10001010001': 6, '10000100101': 6, '00110010001': 4, '10100100001': 5, '01000100101': 4, '10100001100': 5, '00110000101': 4, '00100100101': 1, '00100100100': 4, '00100000101': 3, '10000001100': 5, '10100001000': 2, '00100100001': 6, '00110000100': 8, '10100000010': 4, '10000010001': 4, '00001000101': 2, '10000100001': 1, '01000010001': 3, '00100001100': 2, '00010000101': 4, '10100000100': 1, '10000100100': 4, '00110000001': 4, '10001000100': 4, '01000000101': 1, '00001001100': 2, '00010010001': 2, '00100010001': 1, '10100010000': 1, '10001001000': 2, '00110010000': 1, '10100100000': 1, '00000100100': 4, '00110000000': 5, '00100100000': 10, '00001001000': 3, '01000010000': 1, '01000000010': 2, '00010010000': 5, '10001000000': 2, '00100000100': 1, '10000100000': 2, '00001000010': 3, '00000010001': 2, '01000001000': 1, '00100010000': 1, '01000100000': 1, '00001010000': 1, '00000010000': 1}"
15,"[276, 308, 316, 156, 340, 112, 324, 200, 144, 132]",-3.2549019607843137,0.34901960784313724,-3.4558823529411766,0.3902968301945284,0.011811023622047244,0.04330708661417323,0.0,1.2222222222222223,180.47429986887838,1.4367565334873915,0.09378124858568632,0.0008870945748875007,0.006596595886235972,102,1.301541805267334,8.44260025024414,0.06135201454162598,9.8054940700531,"{'10100100101': 3, '10000100101': 5, '10001001100': 7, '10100010001': 2, '10001000101': 3, '10100001100': 4, '10001010001': 4, '00100100101': 7, '10100000101': 7, '00110001100': 4, '00110000101': 5, '10100100100': 13, '00110010001': 6, '10100100001': 6, '10001000100': 7, '10100010000': 2, '00100100100': 11, '00110000001': 5, '00100001100': 5, '10000100100': 3, '10001010000': 4, '00110010000': 2, '10100100000': 3, '10001000001': 1, '10100001000': 4, '00100100001': 6, '10000100001': 6, '00110001000': 4, '00110000100': 4, '00100000101': 2, '10001001000': 1, '00100010001': 4, '10100000001': 4, '10000000101': 1, '00010000101': 4, '00001001100': 1, '00110000010': 1, '10000001100': 5, '01000000101': 2, '01000001100': 1, '10000010001': 4, '10001000010': 1, '10100000010': 1, '10100000100': 1, '00010010001': 1, '10000001000': 1, '00000100100': 6, '00010010000': 6, '00000001100': 1, '00100100000': 4, '00110000000': 4, '10000000001': 2, '10000100000': 1, '00001001000': 1, '00000100010': 1, '00001000010': 0}"
16,"[244, 304, 364, 208, 304, 100, 320, 176, 136, 100]",-2.8676470588235294,0.42647058823529416,-3.4558823529411766,0.30603348058591023,0.0,0.04330708661417323,0.0,1.2222222222222223,84.11187002406768,1.2604468431279032,0.02444112475727311,0.0005276451486852351,0.00901622606602798,95,1.1762349605560303,8.465437173843384,0.059822797775268555,9.701494932174683,"{'10001010001': 1, '10000100101': 4, '10001000101': 2, '10100100100': 1, '10001001100': 4, '00110010001': 5, '10100000101': 4, '10100100001': 2, '10100100010': 1, '10100010001': 1, '00100100101': 2, '10100000100': 4, '01000001100': 2, '10000001100': 10, '00001001100': 4, '00100100100': 16, '10000100001': 5, '00110000001': 4, '00100001100': 9, '01000000101': 1, '01000010001': 2, '00100010001': 4, '10000000101': 4, '10000010001': 6, '00110010000': 5, '00100100001': 17, '10100000001': 2, '00010010001': 4, '10000100100': 7, '10001001000': 3, '10100000010': 2, '00001010001': 2, '10001000100': 4, '00010000101': 1, '00110000100': 1, '10001000001': 1, '00000100101': 1, '10000100010': 1, '10100010000': 1, '01000100000': 3, '00010001000': 1, '10000100000': 4, '00000100001': 5, '00000001100': 5, '00100000001': 3, '00100000100': 1, '01000000100': 4, '00110000000': 3, '10000000001': 2, '10000010000': 4, '00001001000': 5, '00000010001': 8, '01000010000': 2, '00100001000': 1, '00000100010': 2, '01000000010': 1}"
17,"[308, 292, 284, 176, 344, 100, 320, 168, 132, 128]",-3.1372549019607843,0.37254901960784315,-3.4558823529411766,0.3721615128264746,0.0,0.04330708661417323,0.0,1.2222222222222223,97.13984377391793,1.3521400749820078,0.04118563353017303,0.0009699147553249817,0.005544315908111034,209,2.093336820602417,8.35234522819519,0.05298280715942383,10.498664855957031,"{'10100100001': 4, '10100100100': 1, '00110010001': 9, '10100001100': 5, '00110001100': 7, '00110000101': 6, '10001000101': 6, '10001001100': 10, '10100010001': 4, '10000100101': 3, '00100100101': 5, '10001010001': 3, '00110010000': 8, '00110000001': 1, '10100100000': 4, '00100000101': 4, '10000000101': 4, '10001010000': 3, '00010000101': 3, '10000100100': 4, '00100100010': 4, '10000010001': 6, '10001001000': 9, '10001000100': 5, '00010010001': 6, '01000000101': 4, '10000001100': 3, '00110000100': 3, '01000001100': 2, '00100100001': 3, '00100010001': 4, '10000100001': 3, '00110001000': 3, '10001000001': 2, '00001000101': 2, '10100000010': 3, '01000100100': 3, '10100000001': 3, '00001001100': 3, '10100000100': 1, '00100100100': 1, '01000100001': 1, '00100001100': 1, '00010001000': 4, '10100000000': 4, '01000010000': 3, '00000100100': 4, '10000010000': 3, '00100000100': 1, '00110000000': 1, '00000010001': 5, '00000100001': 5, '00010000001': 3, '10000000010': 1, '00100001000': 1, '00100100000': 0}"
18,"[100, 968, 100, 100, 100, 100, 100, 984, 992, 100]",-2.985294117647059,0.40294117647058825,-3.4558823529411766,0.5097070448732854,0.027559055118110236,0.04330708661417323,0.0,1.2222222222222223,90.57519065862144,1.2906730283192338,0.03865016607998122,1.479497927454401e-10,0.032318408970888626,500,3.3588368892669678,10.54928708076477,0.06839799880981445,13.97652292251587,"{'10100100101': 7, '10001000101': 5, '00100100101': 4, '10100001100': 2, '10001001100': 2, '10100000101': 11, '00110010001': 4, '10100100010': 4, '10001010001': 4, '10100100001': 3, '10000100101': 2, '00110000101': 1, '10100010000': 8, '10001000001': 3, '00110000001': 2, '10100000010': 8, '01000100100': 2, '10000100100': 1, '00110001000': 8, '10001010000': 4, '10000100010': 4, '00100001100': 3, '01000100010': 4, '00010010001': 4, '00100000101': 4, '00001010001': 7, '00110010000': 4, '00001001100': 5, '00110000100': 2, '01000000101': 5, '00100010001': 2, '10000010001': 6, '00010000101': 3, '10100000100': 2, '10000001100': 1, '10001000010': 1, '00110000010': 1, '00000100101': 1, '00100100010': 1, '00000100010': 5, '01000000010': 8, '00100100000': 2, '10001000000': 4, '00010000001': 2, '00001010000': 15, '00010001000': 10, '10000000001': 1, '00100000100': 3, '10000001000': 2, '01000100000': 3, '00110000000': 2, '00001000100': 1, '00010010000': 1}"
19,"[124, 916, 104, 108, 120, 116, 148, 920, 932, 152]",-3.0637254901960786,0.38725490196078427,-3.4558823529411766,0.522417267302178,0.015748031496062992,0.04330708661417323,0.0,1.2222222222222223,92.28177123062021,1.288267547034699,0.04216230344337799,8.917842018475853e-08,0.055130988587687786,500,4.266425132751465,10.741391897201538,0.05816006660461426,15.065977096557617,"{'10100100101': 4, '10001001100': 5, '10100100010': 5, '10100000101': 26, '00100100101': 3, '10100100100': 4, '01000100101': 5, '00110010001': 6, '10001010001': 4, '00110000101': 2, '10100010001': 1, '10000100001': 10, '10001000001': 8, '00010001100': 3, '00100100100': 8, '00110000100': 3, '10000010001': 2, '00110010000': 2, '01000000101': 7, '01000100100': 1, '10000100100': 3, '10100000010': 6, '10000100010': 2, '00000100101': 8, '01000100010': 4, '01000100001': 2, '00001001100': 2, '10100000001': 2, '10100100000': 4, '00100001100': 1, '10100000100': 1, '10000000101': 1, '10001010000': 1, '00100100010': 1, '00010010001': 1, '00100010000': 3, '10000001000': 6, '00000000101': 3, '00010010000': 2, '00000010001': 13, '10001000000': 2, '00000001100': 6, '00000100010': 4, '10000100000': 2, '10100000000': 4, '00000100001': 1, '00010001000': 6, '00001000100': 4, '00110000000': 0}"
20,"[148, 876, 108, 120, 120, 112, 104, 892, 1000, 148]",-2.6911764705882355,0.46176470588235285,-3.4558823529411766,1.2393048128342237,0.03543307086614173,0.04330708661417323,0.0,1.2222222222222223,87.39767129671013,1.2382605110112295,0.04004022979785181,3.285573999325502e-07,0.0216905187910413,500,4.88966178894043,10.695531129837036,0.06311869621276855,15.64831280708313,"{'10100100101': 9, '10100100010': 5, '10100100100': 5, '00110010001': 10, '10001010001': 8, '10001001100': 2, '00110001100': 2, '01000100101': 5, '10100000101': 1, '10100001100': 1, '00100100101': 2, '01000001100': 2, '00000100101': 3, '10000100001': 7, '10001000001': 4, '00100000101': 4, '10100000010': 10, '00100100100': 3, '10100100000': 4, '10000000101': 4, '00001001100': 3, '01000000101': 6, '10000010001': 3, '10000100010': 1, '10100000001': 1, '01000100010': 9, '10000100100': 3, '00100100010': 3, '00010000101': 1, '10001000010': 1, '10001001000': 2, '01000100001': 3, '10100010000': 1, '10100000100': 1, '10001000100': 1, '00100001100': 1, '00001001000': 1, '00000010001': 7, '00010001000': 3, '00010000010': 2, '00000001100': 2, '00000100100': 4, '10000000100': 3, '00010010000': 2, '00110000000': 4, '00100010000': 4, '01000100000': 1, '10001000000': 3, '10000001000': 1, '00001000010': 1, '00100000100': 1, '00001000100': 1, '01000000010': 1, '01000010000': 1, '00100000000': 11, '00000000001': 1, '10000000000': 1, '00000000000': 11, '10001010101': 2, '11000100101': 1, '10110001100': 2, '10101001100': 2, '10100101100': 0}"
21,"[100, 960, 100, 100, 116, 116, 172, 956, 888, 144]",-3.122549019607843,0.37549019607843137,-3.4558823529411766,0.6321591877857863,0.047244094488188976,0.047244094488188976,0.0,1.2222222222222223,107.28717690392202,1.333203527358065,0.05820791738660027,0.0004500762806705686,0.009925983284335506,166,1.2218830585479736,10.473246812820435,0.29465699195861816,11.989788055419922,"{'10100100101': 12, '10000100101': 4, '10001010001': 5, '10001000101': 1, '10100100010': 7, '10100000101': 20, '10100100001': 1, '01000100101': 4, '10100010001': 4, '10100100100': 1, '00100100101': 3, '00110010001': 4, '00110000101': 1, '00110001100': 2, '10001001100': 1, '00100000101': 1, '10100000010': 7, '01000100001': 6, '10100100000': 2, '10000100010': 4, '00010001100': 8, '01000100100': 2, '00100100010': 3, '00001010001': 6, '00100001100': 4, '10000100100': 2, '10000100001': 2, '00100100001': 2, '10001010000': 3, '00110001000': 2, '10100000001': 2, '10001000001': 2, '01000000101': 1, '10000010001': 2, '01000100010': 3, '00010000101': 2, '00100010001': 3, '00000100101': 2, '10100010000': 2, '01000001100': 1, '00100100100': 1, '00010010001': 1, '10100001000': 1, '00100100000': 4, '00000100100': 1, '00110000000': 9, '00000010001': 6, '10000000100': 2, '10001000000': 4, '10000100000': 4, '00001010000': 4, '00001001000': 2, '00010000001': 4, '00000100010': 2, '00000001100': 7, '00100000100': 3, '00010001000': 3, '10000001000': 2}"
22,"[308, 304, 312, 100, 344, 100, 336, 160, 116, 156]",-3.196078431372549,0.36078431372549014,-3.4558823529411766,0.6409362163837868,0.03543307086614173,0.047244094488188976,0.0,1.2222222222222223,116.24402791075208,1.3701378871357466,0.06743730661860377,0.0009041360227022858,0.006650644323945139,215,2.2985568046569824,8.320008039474487,0.3231480121612549,10.941717863082886,"{'10100100101': 9, '10001010001': 4, '00110010001': 2, '00110001100': 7, '00110000101': 9, '00100100101': 4, '10001000101': 1, '10100010001': 11, '10100001100': 10, '10100000101': 10, '10100100100': 4, '10000100101': 3, '10100100010': 1, '10100100001': 3, '10001001100': 1, '00110000100': 6, '10001000001': 7, '01000100001': 6, '00100100001': 2, '00100100010': 2, '10100100000': 6, '01000000101': 2, '10000100100': 3, '01000001100': 3, '00010000101': 1, '10100000001': 4, '00100010001': 8, '10000010001': 5, '10001000010': 2, '10001001000': 1, '10000100010': 5, '10100000100': 3, '00110000010': 4, '10001000100': 1, '00100100100': 2, '00001000101': 2, '10000001100': 1, '00000100101': 1, '00100000101': 1, '01000010001': 1, '10100010000': 1, '00100001100': 1, '10000000101': 2, '00110000001': 1, '10000100001': 1, '00110000000': 3, '00000001100': 2, '10100000000': 2, '00001001000': 3, '00100000100': 4, '10001000000': 1, '10000001000': 2, '01000000001': 2, '00000100100': 2, '10000000100': 2, '00001000001': 1, '00100000010': 1, '00001010000': 1, '00010000100': 1, '10000000001': 2, '10000100000': 1, '00010001000': 1, '10000010000': 1, '00001000000': 2, '00000000010': 2, '00000000100': 1, '00010000000': 3, '01000000000': 0}"
23,"[108, 916, 100, 100, 128, 124, 224, 912, 852, 184]",-3.1862745098039214,0.36274509803921573,-3.4558823529411766,0.41470975742075494,0.01968503937007874,0.047244094488188976,0.0,1.2222222222222223,137.9814076465285,1.3887734609882025,0.09200736003756642,4.40923845960541e-05,0.00976725013960287,278,2.1538197994232178,10.964079856872559,0.32439112663269043,13.442292928695679,"{'10100100101': 5, '10001001100': 12, '10100100010': 2, '00110010001': 11, '10100000101': 16, '00100100101': 2, '10001010001': 2, '10001000101': 2, '00110000101': 3, '01000100101': 3, '00110001100': 3, '10100100100': 3, '10000100101': 1, '10000100100': 7, '10100000010': 9, '00000100101': 4, '10000100010': 8, '10100100000': 7, '01000000101': 5, '00100100010': 2, '00100100001': 4, '10000100001': 14, '00100100100': 7, '00110000100': 5, '10001000001': 6, '10000001100': 2, '00110001000': 4, '01000100100': 7, '10000000101': 3, '00100001100': 2, '00110000001': 5, '00001010001': 2, '10001010000': 1, '00010001100': 3, '00010000010': 1, '00110000000': 8, '00100010000': 2, '00000100100': 2, '00001000001': 4, '00010000100': 1, '01000000001': 4, '10000100000': 3, '10000010000': 3, '10000001000': 2, '00000010001': 2}"
24,"[956, 100, 100, 992, 100, 100, 100, 100, 1000, 100]",-3.200980392156863,0.3598039215686274,-3.4558823529411766,0.42197550957141744,0.01968503937007874,0.047244094488188976,0.0,1.2222222222222223,140.61276816086567,1.3637481841424555,0.09866730968741699,1.189129976092724e-08,0.024542743145415703,500,3.410259962081909,10.43312406539917,0.4260118007659912,14.26939582824707,"{'10100100101': 5, '10100000101': 20, '10001001100': 2, '10001010001': 13, '00110001100': 15, '10100001100': 3, '10000100101': 1, '00110000101': 6, '10100100010': 1, '10100010001': 2, '10001010000': 5, '00001000101': 5, '10100000010': 10, '00110010000': 3, '10000010001': 2, '10000001100': 4, '10001000001': 7, '01000000101': 14, '00100100001': 4, '10100010000': 6, '00010001100': 9, '00010000101': 3, '10001000010': 1, '00110000010': 4, '00001010001': 2, '00110000100': 6, '00110001000': 3, '00010010001': 3, '00100010001': 4, '01000001100': 3, '10000100001': 1, '10100001000': 1, '10001001000': 1, '01000010001': 1, '10100000001': 2, '00010010000': 4, '00001000001': 4, '10000010000': 2, '10000000010': 1, '10001000000': 3, '00000000101': 4, '00010000100': 1, '00001000010': 2, '00001001000': 5, '01000000010': 6, '00010000001': 0}"
25,"[996, 108, 104, 928, 112, 120, 100, 104, 964, 112]",-2.8872549019607843,0.4225490196078432,-3.4558823529411766,0.5154421452375415,0.01968503937007874,0.047244094488188976,0.0,1.2222222222222223,146.18517644355106,1.349270122491962,0.10888261523425358,2.737144945424146e-06,0.05298894128729349,500,3.8025448322296143,10.61038613319397,0.3675417900085449,14.780473947525024,"{'10100100101': 5, '10001001100': 1, '10100000101': 17, '10100010001': 2, '10001010001': 8, '00110000101': 1, '00110001100': 6, '10100001100': 2, '10100000001': 2, '00110000010': 1, '10100010000': 4, '00010001100': 8, '00100100100': 2, '01000100010': 5, '00100100001': 1, '10100000100': 4, '10001010000': 4, '00001010001': 6, '01000000101': 7, '10001000010': 2, '10100000010': 12, '10000001100': 2, '00100010001': 2, '10100100000': 2, '10001001000': 2, '00100001100': 2, '00110000001': 4, '10000100010': 1, '10000100001': 4, '00010000101': 3, '01000001100': 3, '01000010001': 3, '00110001000': 2, '10000010001': 1, '10000000101': 3, '00001000101': 2, '10001000100': 1, '10000010000': 1, '01000000010': 8, '00100001000': 3, '00100000100': 3, '00001001000': 8, '01000000100': 2, '00100000010': 6, '00100000001': 1, '10000000010': 2, '10000100000': 2, '00001000100': 4, '00010000010': 4, '00001000001': 2, '00010000100': 3, '01000001000': 4, '00010010000': 2, '10000000100': 2, '00000100100': 1, '00010000001': 1, '01000000001': 1, '00000100001': 1, '00001000010': 2, '00100100000': 1, '00000100000': 3}"
26,"[100, 956, 100, 100, 100, 124, 288, 900, 852, 128]",-2.980392156862745,0.403921568627451,-3.4558823529411766,0.7822986902270789,0.07086614173228346,0.07086614173228346,1.3846153846153846,1.3846153846153846,160.73057439758853,1.3151902935286035,0.13013980526408264,1.9119621206016688e-05,0.020316084054761735,500,3.593374013900757,10.532804727554321,0.3119332790374756,14.438112020492554,"{'10100100101': 18, '10001001100': 5, '00110001100': 8, '10001000101': 1, '00110010001': 3, '10000100101': 5, '00100100101': 1, '01000100101': 4, '10100100010': 2, '10100100001': 2, '10100000101': 2, '10001010001': 4, '10100010001': 1, '00100100001': 7, '00000100101': 5, '01000100100': 6, '00100100100': 6, '00010001100': 2, '00100100010': 8, '01000100001': 13, '10000100010': 7, '00110000100': 3, '00001010001': 2, '10100000010': 1, '10000100001': 2, '01000100010': 4, '10001000001': 2, '01000000101': 2, '10000010001': 1, '10000100100': 3, '10100000100': 1, '01000001000': 1, '00010000010': 2, '10000000010': 1, '00001010000': 6, '00001000001': 3, '00100000010': 6, '00010000100': 3, '01000000001': 2, '10000100000': 4, '00100010000': 7, '10001000000': 2, '00110000000': 4, '00010001000': 4, '00010000001': 4, '10000000100': 2, '10000010000': 3, '01000000100': 2, '00010010000': 3, '00000000101': 2, '00000010001': 3, '10000000001': 2, '00001000010': 1, '10000001000': 1, '01000000000': 5}"
27,"[856, 100, 100, 1000, 100, 100, 100, 100, 1000, 100]",-3.2205882352941178,0.3558823529411764,-3.4558823529411766,0.4706463613113231,0.051181102362204724,0.07086614173228346,0.0,1.3846153846153846,185.16885496492696,1.2741951294960434,0.15826699245323053,0.0009670339496865307,0.007096570414231946,279,2.2556958198547363,10.455753326416016,0.9754068851470947,13.686856031417847,"{'10100100101': 13, '10001000101': 6, '00110001100': 14, '10001001100': 3, '10100010001': 6, '10100000101': 3, '10001010001': 12, '10100001100': 2, '00110000101': 1, '10100100100': 1, '00100000101': 4, '10100000010': 5, '10001001000': 2, '00000100101': 15, '00001010001': 9, '00010001100': 11, '00100001100': 6, '00110001000': 10, '00110000001': 3, '10100010000': 3, '10001010000': 7, '10000000101': 3, '00010010001': 1, '10100100000': 4, '10000010001': 2, '01000010001': 2, '10100001000': 1, '01000100010': 7, '00100100001': 1, '10001000010': 1, '00110000100': 5, '10001000100': 2, '00100010001': 1, '00110010000': 3, '01000001100': 1, '00001000101': 1, '10001000001': 1, '00001001100': 2, '10100000001': 1, '00010010000': 7, '00100100000': 2, '00000010001': 1, '00100010000': 3, '10100000000': 4, '10000000100': 1, '01000000010': 5, '00001010000': 4, '00100000010': 2}"
28,"[840, 100, 100, 1000, 100, 100, 192, 100, 1000, 100]",-3.5049019607843137,0.2990196078431373,-3.4558823529411766,0.5889134309850423,0.11811023622047244,0.11811023622047244,1.5789473684210527,1.5789473684210527,203.7215327546637,1.2806080379099936,0.1712485827802889,0.0007363337342492758,0.009481808476517755,328,2.694561004638672,10.452587127685547,0.25563907623291016,13.40279221534729,"{'10100100101': 30, '00110001100': 15, '10100010001': 3, '10000100101': 3, '10100100001': 4, '10001001100': 4, '10001000101': 4, '10001010001': 19, '00110010001': 2, '01000100101': 3, '10100000101': 2, '00100100101': 2, '10100100010': 1, '01000100010': 6, '10100100000': 7, '10001010000': 1, '00100001100': 4, '10100000010': 8, '00001010001': 8, '10000010001': 4, '10000001100': 2, '00010001100': 2, '00100010001': 6, '10000100001': 2, '10001000001': 5, '00000100101': 15, '00001000101': 2, '00110000001': 1, '10100001000': 1, '10001000100': 2, '01000000101': 3, '00110000100': 1, '00100100100': 2, '00110001000': 3, '10100010000': 1, '00010000101': 4, '10001000010': 2, '10100000001': 1, '00001001000': 6, '00001010000': 4, '00100010000': 9}"
29,"[824, 100, 100, 1000, 100, 100, 228, 100, 1000, 100]",-3.406862745098039,0.31862745098039214,-3.5049019607843137,0.7321359373789037,0.14173228346456693,0.14173228346456693,2.25,2.25,201.3372898702385,1.2958785422487564,0.16165106389799377,0.0009038346206282777,0.00481053004834902,240,2.0138492584228516,12.549150943756104,1.5486729145050049,16.11167311668396,"{'10100100101': 36, '00110001100': 14, '10100000101': 6, '10001010001': 16, '10001001100': 2, '10100100100': 1, '01000100101': 1, '00110010001': 1, '10100010001': 1, '10000100101': 1, '10000010001': 5, '10100000100': 1, '00001010001': 5, '10100100000': 3, '10100001000': 1, '00110000100': 4, '00100001100': 4, '01000000101': 7, '00110001000': 9, '00000100101': 13, '10001001000': 1, '01000100010': 7, '01000001100': 3, '00100000101': 4, '10001000001': 3, '00010001100': 3, '10001010000': 12, '00100100001': 1, '10001000100': 1, '10100000010': 4, '10100000001': 1, '00100010001': 1, '00010000001': 3, '00010000100': 1, '10000010000': 2, '10000000001': 2, '00000100010': 3, '00100001000': 1, '00100100000': 2, '10000000100': 7, '00100000010': 2, '01000001000': 1, '00010000010': 1, '10000001000': 5, '00001000100': 1, '00001000001': 1}"
