iter,point,energy_sampled,approximation_ratio,energy_best,variance_sampled,fidelity_sampled,fidelity_best,ratio_solution,ratio_solution_best,corr_length,const_kernel,noise_level,std_energies,average_distances,n_iterations,time_opt_bayes,time_qaoa,time_opt_kernel,time_step,sampled_state
0,"[128, 281, 237, 354, 223, 326, 313, 180, 364, 147]",-1.357843137254902,0.6605392156862745,-0.47549019607843135,1.655642098736728,0.1220472440944882,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 31, '101100': 6, '100101': 3, '101001': 3, '100010': 7, '100001': 7, '000101': 3, '001001': 5, '001100': 5, '010001': 8, '100100': 2, '000100': 15, '001000': 14, '010000': 6, '000010': 3, '100000': 2, '000001': 3, '000000': 81}"
1,"[146, 311, 113, 181, 126, 208, 228, 249, 109, 103]",-2.450980392156863,0.38725490196078427,-0.47549019607843135,0.2628846004805084,0.031496062992125984,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 8, '101100': 23, '001101': 17, '100101': 21, '101001': 15, '100001': 15, '100100': 15, '000101': 18, '100010': 40, '101000': 11, '010001': 21}"
2,"[348, 195, 338, 325, 273, 313, 183, 198, 180, 337]",-0.9117647058823529,0.7720588235294118,-0.47549019607843135,0.7130899790746338,0.015748031496062992,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 4, '101001': 3, '001101': 1, '100101': 1, '100100': 2, '100010': 6, '001100': 7, '000101': 2, '100001': 13, '101000': 2, '010001': 9, '001001': 2, '000001': 25, '000100': 13, '001000': 4, '100000': 21, '000010': 3, '010000': 3, '000000': 83}"
3,"[254, 343, 265, 235, 110, 271, 151, 126, 217, 203]",-1.411764705882353,0.6470588235294117,-0.47549019607843135,0.5589397814461753,0.031496062992125984,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 8, '001101': 6, '101100': 9, '101001': 1, '100010': 8, '101000': 4, '100001': 6, '100100': 4, '010001': 6, '001001': 5, '000101': 1, '000001': 38, '100000': 30, '000100': 16, '001000': 12, '010000': 24, '000010': 20, '000000': 6}"
4,"[214, 104, 169, 204, 233, 142, 108, 296, 290, 184]",-2.1323529411764706,0.46691176470588236,-0.47549019607843135,0.2032666821669379,0.01968503937007874,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 5, '101001': 16, '100101': 8, '001101': 2, '001100': 51, '100010': 17, '101000': 13, '100001': 25, '010001': 16, '000101': 17, '100100': 17, '001001': 8, '000010': 7, '001000': 2}"
5,"[334, 323, 116, 263, 341, 163, 342, 112, 351, 124]",-1.9754901960784315,0.5061274509803921,-0.47549019607843135,0.1773812291715105,0.0,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'100101': 7, '101001': 3, '001101': 3, '101100': 7, '010001': 15, '001100': 46, '100001': 20, '001001': 13, '100010': 16, '100100': 17, '000101': 14, '101000': 18, '000010': 21, '010000': 4}"
6,"[182, 265, 184, 224, 290, 241, 355, 152, 254, 218]",-1.8186274509803921,0.545343137254902,-0.47549019607843135,0.6335542121987137,0.06299212598425197,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 16, '001101': 7, '101001': 5, '101100': 4, '100101': 1, '100010': 18, '001100': 5, '100001': 40, '000101': 4, '010001': 10, '100100': 4, '001001': 3, '101000': 1, '000001': 8, '001000': 22, '010000': 25, '000100': 11, '000010': 14, '100000': 6}"
7,"[323, 220, 224, 248, 317, 304, 274, 224, 199, 251]",-0.47549019607843135,0.8811274509803921,-0.47549019607843135,0.556827869487716,0.003937007874015748,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 1, '100101': 1, '101001': 4, '101100': 3, '001101': 1, '100001': 3, '010001': 2, '001100': 3, '100010': 4, '001000': 3, '100000': 17, '000100': 9, '000001': 13, '000000': 140}"
8,"[171, 188, 157, 293, 210, 133, 196, 236, 284, 275]",-2.534313725490196,0.366421568627451,-0.47549019607843135,0.6828450747888088,0.14173228346456693,0.1732283464566929,1.3333333333333333,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 36, '101001': 27, '101100': 12, '001101': 9, '100101': 14, '100001': 8, '010001': 22, '000101': 15, '100010': 9, '001100': 5, '100100': 7, '001001': 7, '101000': 8, '010000': 20, '100000': 5}"
9,"[114, 175, 275, 300, 172, 230, 328, 340, 307, 269]",-1.5931372549019607,0.6017156862745099,-0.47549019607843135,0.8032821824381927,0.05511811023622047,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 14, '001101': 3, '101001': 3, '101100': 6, '100101': 1, '010001': 22, '100010': 33, '101000': 10, '000101': 1, '100001': 3, '001001': 3, '100100': 3, '000100': 17, '000001': 5, '010000': 19, '000010': 23, '001000': 13, '100000': 3, '000000': 22}"
10,"[195, 212, 219, 110, 163, 251, 172, 278, 320, 227]",-1.6715686274509804,0.5821078431372548,-0.47549019607843135,0.6442493993644889,0.007874015748031496,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '001101': 18, '101100': 17, '100101': 3, '101001': 5, '010001': 19, '100010': 19, '101000': 2, '001001': 3, '100001': 11, '001100': 1, '001000': 6, '100000': 23, '010000': 12, '000010': 18, '000100': 18, '000001': 17, '000000': 10}"
11,"[225, 291, 198, 276, 298, 355, 239, 113, 177, 339]",-1.1813725490196079,0.704656862745098,-0.47549019607843135,0.4754514454002945,0.007874015748031496,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 2, '100101': 4, '001101': 2, '101001': 6, '101000': 5, '010001': 13, '100100': 4, '100010': 8, '000101': 3, '001001': 1, '000001': 22, '000100': 29, '010000': 19, '001000': 10, '000010': 29, '100000': 20, '000000': 27}"
12,"[265, 358, 353, 118, 327, 280, 119, 329, 149, 315]",-1.3872549019607843,0.6531862745098039,-0.47549019607843135,0.4917267302177788,0.023622047244094488,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 6, '101100': 3, '100101': 4, '001101': 3, '100001': 5, '101000': 10, '100100': 7, '100010': 7, '000101': 11, '001001': 3, '010001': 7, '001100': 1, '000010': 42, '010000': 44, '001000': 15, '000100': 10, '000001': 13, '100000': 3, '000000': 10}"
13,"[283, 151, 321, 142, 199, 192, 256, 158, 165, 175]",-1.9215686274509804,0.5196078431372548,-0.47549019607843135,0.9910873440285203,0.027559055118110236,0.1732283464566929,0.0,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 7, '001101': 15, '101100': 16, '101001': 22, '100101': 16, '100010': 8, '101000': 9, '001100': 20, '001001': 6, '000101': 2, '100100': 2, '010001': 9, '100001': 1, '000100': 3, '100000': 11, '000001': 12, '010000': 8, '000010': 7, '001000': 2, '000000': 28}"
14,"[295, 130, 310, 174, 186, 286, 160, 177, 266, 307]",-2.122549019607843,0.4693627450980392,-0.47549019607843135,1.3120010850189876,0.1377952755905512,0.1732283464566929,1.0294117647058822,1.8333333333333333,0.99044906057947,151.81845751354354,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0,"{'101101': 35, '001101': 13, '101001': 7, '100101': 3, '101100': 18, '001001': 19, '001100': 15, '101000': 10, '000101': 15, '100100': 10, '100001': 5, '010001': 2, '000100': 2, '100000': 6, '010000': 4, '000001': 4, '000010': 1, '001000': 1, '000000': 34}"
